step,q1,q2,cv,q3,ch,mse,log_mse,mae,log_mae,mu_x,mu_y,sigma_x,sigma_y,xopt_runtime,xopt_error,run,best_mae,learned_drift_length
26,-6.5721931029562554e-06,-3.64788424770408,1.749760543268428e-05,-2.774173789077124e-06,-4.7164425800896753e-07,5.03475661162156e-08,-16.8043155670166,0.00019641878316178918,-8.535261154174805,1.2433582696758094e-06,1.6094760212581605e-05,0.00031330843921750784,4.4852895371150225e-05,0.005402200040407479,0.0,1.0,0.00016968735144473612,0.6000000397409028
27,2.00165533173261e-06,-0.30707571325673944,1.9617138072666048e-05,-2.1813889214431976e-06,2.884005178758022e-06,2.684248023854252e-08,-17.43328094482422,0.00017213867977261543,-8.667210578918457,2.296397724421695e-06,1.722536762827076e-05,0.00020961316477041692,9.562066406942904e-05,0.005347299971617758,0.0,1.0,0.00016968735144473612,0.6000000397409028
28,-0.0007266991854446998,-7.888889585564182,-0.00025974727486499817,0.00039677041879815724,-0.00025803537065835193,1.7732433832406969e-07,-15.54528522491455,0.000600523198954761,-7.4177093505859375,-0.00011406939302105457,-0.0002530548663344234,0.00044740986777469516,1.9388013242860325e-05,0.0020861999364569783,0.0,1.0,0.00016968735144473612,0.6000000397409028
29,-1.1424509381596193e-06,0.1907888252846268,0.000679369408979498,8.063481134786147e-06,-0.0006749172452655081,5.519390242625377e-07,-14.409828186035156,0.0011119109112769365,-6.801675319671631,-0.00030278164194896817,0.0006603431538678706,0.00019430415704846382,0.00010326808842364699,0.00256459997035563,0.0,1.0,0.00016968735144473612,0.6000000397409028
30,-8.966078132281827e-05,-25.28007699091504,0.005999995060400118,0.0002707002871572338,0.005999995077023537,4.215454464429058e-05,-10.07416820526123,0.009204969741404057,-4.688011646270752,0.0027045931201428175,0.005854765418916941,0.0010259144473820925,0.00026530810282565653,0.0025662999833002687,0.0,1.0,0.00016968735144473612,0.6000000397409028
31,3.516192166712186e-06,-4.8088729557229595,-6.411908682028859e-06,-4.137585460176395e-06,5.044885943917913e-06,6.159932297578052e-08,-16.602615356445312,0.0001994071208173409,-8.520161628723145,3.886332251568092e-06,-6.895312253618613e-06,0.00034973755828104913,2.7513398890732788e-05,0.005716199986636639,0.0,1.0,0.00016968735144473612,0.6000000397409028
32,4.083919984285123e-06,-2.908898307541238,-0.0005036609206893946,-6.086184362176287e-06,-0.0005029736480065599,3.3660157328085916e-07,-14.904365539550781,0.0008903334382921457,-7.023914337158203,-0.000224984236410819,-0.0004922404186800122,0.00029022578382864594,5.599177166004665e-05,0.0021019000560045242,0.0,1.0,0.00016968735144473612,0.6000000397409028
33,-0.0001685954520998725,-8.267498814565709,-0.0002997117617305301,4.635113820437516e-05,-0.00029585482643191933,2.0825481783504074e-07,-15.384503364562988,0.0006651168223470449,-7.315547943115234,-0.00013103493256494403,-0.0002919153484981507,0.0004594807105604559,2.4852410206221975e-05,0.00259869999717921,0.0,1.0,0.00016968735144473612,0.6000000397409028
34,1.1707953139742972e-06,6.9486654833384085,-1.2405255589052588e-06,-1.5605696631765868e-06,1.6258121581838832e-06,2.1921779946865172e-08,-17.635786056518555,0.0001159426974481903,-9.062414169311523,7.627837135260052e-07,-5.196219717618078e-06,1.0999939149769489e-05,0.0002089674526359886,0.0020047000143676996,0.0,1.0,0.0001159426974481903,0.6000000397409028
35,-4.1966652500403804e-05,9.250560154910671,-0.00018931259202803046,-0.00011793900526267133,0.00019417384339481597,7.665386192456936e-08,-16.38396644592285,0.00043830464710481465,-7.732596397399902,8.710960537428036e-05,-0.00018924270989373326,7.814054697519168e-05,0.000245764123974368,0.0026721000904217362,0.0,1.0,0.0001159426974481903,0.6000000397409028
36,-4.86857668512278e-06,-3.8700345743926103,-1.2583809404396061e-05,-1.8485768935266752e-06,3.92097874483508e-06,5.2330214828089083e-08,-16.76569175720215,0.00019731392967514694,-8.530714988708496,3.2506873139936943e-06,-1.3172921171644703e-05,0.0003202632360626012,4.1517407225910574e-05,0.0029221000149846077,0.0,1.0,0.0001159426974481903,0.6000000397409028
37,0.00023458339436791944,7.812472112301681,-1.4411542370560496e-05,-0.0003571290357495262,-1.5260466402295375e-05,2.5832207484199898e-08,-17.471643447875977,0.00015455580432899296,-8.774955749511719,-6.948956524865935e-06,-1.8291006199433468e-05,3.589866537367925e-05,0.00022273302602116019,0.0020674000261351466,0.0,1.0,0.0001159426974481903,0.6000000397409028
38,0.00015023941498199325,-3.0449950266922152,0.0006358389004864056,-4.532247597461226e-06,0.0009810993938837696,6.238653327272914e-07,-14.287331581115723,0.0012358772801235318,-6.695974349975586,0.00044286728370934725,0.0006188095430843532,0.0002944622829090804,5.393880564952269e-05,0.005384800024330616,0.0,1.0,0.0001159426974481903,0.6000000397409028
39,1.485841196683005e-06,-4.115993188313423,0.00010228833369647125,-2.8567035631848713e-06,0.00010930437337408607,6.685003484108165e-08,-16.520814895629883,0.00033250520937144756,-8.008854866027832,5.0707185437204316e-05,9.889565262710676e-05,0.00032797196763567626,3.7832753150723875e-05,0.002033800003118813,0.0,1.0,0.0001159426974481903,0.6000000397409028
40,-2.36259742388682e-05,-10.92110244177712,-9.817780314430768e-05,-2.0848378951124252e-05,9.695825945929663e-05,1.615671436638877e-07,-15.638344764709473,0.0004450191918294877,-7.717392921447754,4.6107299567665905e-05,-9.470328950555995e-05,0.0005448944284580648,6.352276250254363e-05,0.0021035000681877136,0.0,1.0,0.0001159426974481903,0.6000000397409028
41,-5.4913367128143906e-05,-3.32486815693593,0.0003645685918155795,-0.00027554819799397064,0.00036646687064841515,2.0046597626333096e-07,-15.422621726989746,0.0006971825496293604,-7.268463134765625,0.00016632121696602553,0.00035439690691418946,0.0003032175882253796,4.9711296014720574e-05,0.002435399917885661,0.0,1.0,0.0001159426974481903,0.6000000397409028
42,4.0190576217571785e-06,-4.145428435345709,1.1634227229334425e-05,2.941162402140971e-06,1.3734519111674764e-05,5.495497035212793e-08,-16.716751098632812,0.00020136455714236945,-8.510393142700195,7.704818017373327e-06,1.0516055226617027e-05,0.00032889487920328975,3.7392499507404864e-05,0.0025560000212863088,0.0,1.0,0.0001159426974481903,0.6000000397409028
43,2.1487447538310904e-06,11.205203162372905,-0.002570645748694998,2.8095880331156944e-06,-0.006,1.36486669362057e-05,-11.201869010925293,0.005418433342128992,-5.2179484367370605,-0.002700520446524024,-0.0025116237811744213,0.00013524469977710396,0.0002773336018435657,0.002242300077341497,0.0,1.0,0.0001159426974481903,0.6000000397409028
44,1.2315332550539484e-06,-5.782415259388155,0.00017460133748426645,-4.170600556894449e-06,-0.00017523786398962015,1.072554738357212e-07,-16.048051834106445,0.0004438680480234325,-7.719983100891113,-7.710559293627739e-05,0.0001698609412414953,0.0003804424195550382,1.3360584489419125e-05,0.002570200012996793,0.0,1.0,0.0001159426974481903,0.6000000397409028
45,1.5779936884386141e-06,-0.787079320397464,-3.659658736690459e-05,-2.285172214140514e-06,3.550885524710799e-05,3.0767839831469246e-08,-17.296796798706055,0.00021082784223835915,-8.464468955993652,1.7042790204868652e-05,-3.744759669643827e-05,0.0002244084607809782,8.826643897918984e-05,0.002626099972985685,0.0,1.0,0.0001159426974481903,0.6000000397409028
46,-5.156752616011531e-06,-1.6059448227074828,1.9364865165509905e-05,1.0514900922543886e-06,0.00042901745768666744,7.207978569567786e-08,-16.445491790771484,0.0003743248526006937,-7.890386581420898,0.00019423326011747122,1.734508987283334e-05,0.0002497289970051497,7.576400093967095e-05,0.0020252999383956194,0.0,1.0,0.0001159426974481903,0.6000000397409028
47,8.866316056158573e-05,-13.194059556169853,0.005996386078477554,0.0003566922738772304,-0.005996386030333416,4.166314101894386e-05,-10.085893630981445,0.008901375345885754,-4.7215495109558105,-0.002695571631193161,0.0058481511659920216,0.0006188954575918615,9.641123324399814e-05,0.002541900030337274,0.0,1.0,0.0001159426974481903,0.6000000397409028
48,4.437599096300216e-06,-0.6593797286605491,6.770527311518072e-05,-1.82423343130301e-05,-6.928899594014381e-05,3.340427312537031e-08,-17.214582443237305,0.00024968935758806765,-8.295292854309082,-3.0133604013826698e-05,6.421068974304944e-05,0.00022046908270567656,9.022105950862169e-05,0.0023348999675363302,0.0,1.0,0.0001159426974481903,0.6000000397409028
49,0.00016871175237844445,-10.235181991501955,-0.0002188630085639278,0.00015416948371789718,0.00020201349235834883,1.9191833189324825e-07,-15.466196060180664,0.0005939542315900326,-7.428708076477051,9.328432497568429e-05,-0.00021255642059259117,0.0005226912908256054,5.353563392418437e-05,0.005369600025005639,0.0,1.0,0.0001159426974481903,0.6000000397409028
50,-0.00150110355653523,-29.99999648293676,-0.00430889080229147,-0.00042693867634475366,0.0043129341254768685,2.2150983568280935e-05,-10.717628479003906,0.006901252549141645,-4.976052284240723,0.0019461442716419697,-0.004195231944322586,0.0011912970803678036,0.0003284555859863758,0.002591000054962933,0.0,1.0,0.0001159426974481903,0.6000000397409028
51,0.0006052758999955487,-6.435215870547703,-4.1571576583641826e-05,-0.0003494840595092959,4.141476607108632e-05,8.252554550836066e-08,-16.310157775878906,0.0002644589403644204,-8.237824440002441,2.047903399216011e-05,-4.0728202293394133e-05,0.0004010802076663822,5.42322413821239e-06,0.005386300035752356,0.0,1.0,0.0001159426974481903,0.6000000397409028
52,1.3582657345049383e-06,-4.381225006159391,1.1976126343925856e-05,-2.907778159239448e-06,1.6416996805912657e-05,5.731999408453703e-08,-16.67461585998535,0.00020494216005317867,-8.492782592773438,8.944544788391795e-06,1.0914733138633892e-05,0.0003362952556926757,3.387050310266204e-05,0.00248030002694577,0.0,1.0,0.0001159426974481903,0.6000000397409028
53,2.8087907811954506e-05,-2.266783275572329,0.0011569650744648811,0.0003089275749839322,-0.001159712776360228,1.5791501937201247e-06,-13.358623504638672,0.0018152773845940828,-6.311516761779785,-0.0005206050118431449,0.001126698451116681,0.00027022865833714604,6.571923586307094e-05,0.0025996000040322542,0.0,1.0,0.0001159426974481903,0.6000000397409028
54,0.00010934316192117181,-11.970669073049867,-5.566457532188481e-06,-4.293629061745152e-06,6.047539643576858e-06,1.7074712843623274e-07,-15.58308219909668,0.0003383318253327161,-7.991483211517334,5.347604655980831e-06,-4.126635303691728e-06,0.0005789659335277975,7.87492681411095e-05,0.0026775000151246786,0.0,1.0,0.0001159426974481903,0.6000000397409028
55,1.7958625632159435e-06,-2.7507524119721474,-1.1877710943310976e-06,-2.6138142296221158e-06,4.234757129350588e-06,4.2417578782760756e-08,-16.9757022857666,0.00017745114746503532,-8.636815071105957,3.2377938623540103e-06,-2.3733255147817545e-06,0.00028529693372547626,5.8383116993354633e-05,0.00201339996419847,0.0,1.0,0.0001159426974481903,0.6000000397409028
56,-1.350171489341802e-05,-7.762314692713715,6.799039958091701e-05,7.625098067935173e-05,-6.602014224558938e-05,1.0360688662558459e-07,-16.08266258239746,0.0003245849802624434,-8.032962799072266,-2.768051672319416e-05,6.645722896791995e-05,0.00044332791003398597,1.7566559108672664e-05,0.002477700007148087,0.0,1.0,0.0001159426974481903,0.6000000397409028
57,6.484707910393072e-07,6.30528620155704,-6.160978217433123e-05,-7.714615972821233e-05,6.018537653790961e-05,2.4623222572017767e-08,-17.519575119018555,0.000195585802430287,-8.539511680603027,2.7198995667276904e-05,-6.386826862581074e-05,1.0283926712872926e-05,0.00019875312864314765,0.002684100065380335,0.0,1.0,0.0001159426974481903,0.6000000397409028
58,1.8495814582828658e-05,1.0197984159506661,-0.001628624834783818,3.8478454912357865e-05,-0.0016236633341554048,3.082344392169034e-06,-12.689820289611816,0.002462487667798996,-6.006583213806152,-0.0007298293639905751,-0.001590187894180417,0.0001688947231741622,0.00011604616156546399,0.0026806999230757356,0.0,1.0,0.0001159426974481903,0.6000000397409028
59,-5.498174292291942e-05,13.096627531954327,-9.220901696430923e-05,-3.8117396716286654e-05,9.928229522567942e-05,7.662018930432168e-08,-16.3844051361084,0.00038870895514264703,-7.85267972946167,4.391506081447005e-05,-9.571448026690632e-05,0.00019000445900019258,0.00030815432546660304,0.002154099987819791,0.0,1.0,0.0001159426974481903,0.6000000397409028
60,2.1976252665592175e-05,2.5558736240440303,0.00028690730102658304,3.47472519237995e-05,-0.00031570418587682504,1.1398329746725722e-07,-15.987214088439941,0.0005494520883075893,-7.506588935852051,-0.00014145408931653947,0.00027701930957846344,0.00012209475971758366,0.00013986261910758913,0.0025294000515714288,0.0,1.0,0.0001159426974481903,0.6000000397409028
61,1.9195424621067754e-06,-1.0618451610340298,5.176420565933436e-06,-2.271707936923297e-06,1.074449396222969e-05,3.069961707069524e-08,-17.299015045166016,0.00016777384735178202,-8.692893981933594,5.936223715252709e-06,3.3584485663595842e-06,0.0002328932168893516,8.406514098169282e-05,0.0021125999046489596,0.0,1.0,0.0001159426974481903,0.6000000397409028
62,1.5289389377598957e-06,5.320121889087474,-4.796504546381582e-06,2.2773933600635267e-07,4.963765301401251e-06,1.7606614832743617e-08,-17.854991912841797,0.00012170668196631595,-9.013896942138672,2.479026989021804e-06,-8.18892294773832e-06,3.890128209604882e-05,0.00018317617650609463,0.0026406000833958387,0.0,1.0,0.0001159426974481903,0.6000000397409028
63,-3.1148203784491636e-06,-9.43508035131543,-4.340101234453537e-06,-5.08837486769368e-07,8.58089080517913e-07,1.243630833869247e-07,-15.900060653686523,0.00027565789059735835,-8.19635009765625,2.6508507744438248e-06,-3.611454758356558e-06,0.000496923690661788,4.1867482650559396e-05,0.0024375999346375465,0.0,1.0,0.0001159426974481903,0.6000000397409028
64,-4.1395095651432175e-05,8.993802854895652,-0.0012906451235012175,-0.0001042199245916553,-0.0012808355769779096,1.9592446278693387e-06,-13.142951965332031,0.0019956971518695354,-6.216762065887451,-0.0005766113172285259,-0.001262963400222361,7.060549251036718e-05,0.00024163963098544627,0.002589200041256845,0.0,1.0,0.0001159426974481903,0.6000000397409028
65,-6.097395628162138e-05,-10.205838055910027,-0.0059999482629298,0.0011804189958373316,0.005999934554735305,4.165428981650621e-05,-10.086106300354004,0.008839046582579613,-4.728576183319092,0.0027023444417864084,-0.005849283188581467,0.0005217312718741596,5.3107516578165814e-05,0.0019533999729901552,0.0,1.0,0.0001159426974481903,0.6000000397409028
66,1.277813163559695e-06,-5.01940934485761,-1.0730163936408638e-05,-4.9951060601836725e-06,-1.2251471550632307e-05,6.393300111540157e-08,-16.5654296875,0.0002052996278507635,-8.491040229797363,-3.867819941660855e-06,-1.1047466614400037e-05,0.00035636566462926567,2.440299795125611e-05,0.0054435000056400895,0.0,1.0,0.0001159426974481903,0.6000000397409028
67,0.00013992201254744847,-1.5396114930072724,-0.0027850236329471758,-0.0008295671672688519,0.002829168293653128,9.038983080245089e-06,-11.613964080810547,0.004153418354690075,-5.483823776245117,0.0012742920080199838,-0.0027168993838131428,0.00024768238654360175,7.677140820305794e-05,0.0022336000110954046,0.0,1.0,0.0001159426974481903,0.6000000397409028
68,0.00011624308831803689,-6.888136250601002,-0.0005992948495401783,0.0007095204857485448,-0.0006006642473795885,4.998752842766407e-07,-14.508907318115234,0.001063574687577784,-6.8461198806762695,-0.0002683931088540703,-0.0005843943217769265,0.0004154637281317264,6.110895810707007e-06,0.0021159000461921096,0.0,1.0,0.0001159426974481903,0.6000000397409028
69,-1.8324009735112187e-05,1.155810867270964,-4.441029076117179e-05,-3.507589832596605e-06,4.65772185157229e-05,2.310299329622012e-08,-17.583303451538086,0.0002088188921334222,-8.474042892456055,2.1760537492809817e-05,-4.5615983253810555e-05,0.00016473846335429698,0.00011814630124717951,0.005323000019416213,0.0,1.0,0.0001159426974481903,0.6000000397409028
70,5.840312220256017e-06,-1.9376397345232672,-8.253975652931446e-05,2.7806964968721986e-06,4.1026685805832056e-05,4.3402039295870054e-08,-16.9527587890625,0.0002669665263965726,-8.228386878967285,1.9682736819959246e-05,-8.191890810849145e-05,0.00026001359219662845,7.071616710163653e-05,0.005314999958500266,0.0,1.0,0.0001159426974481903,0.6000000397409028
71,1.4037117043502664e-06,-4.894116816269302,1.2464637723412214e-05,-3.072461976673555e-06,-1.7041387967374157e-05,6.261415563812989e-08,-16.586275100708008,0.00020690981182269752,-8.483227729797363,-6.040668267814908e-06,1.1532867574715056e-05,0.00035242040758021176,2.6252158932038583e-05,0.0021838999819010496,0.0,1.0,0.0001159426974481903,0.6000000397409028
72,4.9529910763828725e-06,-10.670396237411975,7.857247958697122e-05,-3.0789249768352027e-06,7.799435094438846e-05,1.5328119218338543e-07,-15.690991401672363,0.0004134241899009794,-7.791036605834961,3.753776763915084e-05,7.75609296397306e-05,0.0005367752746678889,5.98757469560951e-05,0.0020719999447464943,0.0,1.0,0.0001159426974481903,0.6000000397409028
73,-1.7109059315732896e-05,-5.176399823566904,-0.0015730804090869435,-6.870092792341214e-06,-0.0015729721788512359,2.918256313932943e-06,-12.744524002075195,0.0024321696255356073,-6.0189714431762695,-0.000706170336343348,-0.0015342952683568,0.00036131349042989314,2.2094958694651723e-05,0.005452499957755208,0.0,1.0,0.0001159426974481903,0.6000000397409028
74,2.8423330607428195e-06,11.323465521856674,2.670126312324304e-05,-1.866848335835681e-07,-2.3004970585990948e-05,4.915689189033401e-08,-16.828248977661133,0.0002406104322290048,-8.332331657409668,-1.0887936696235556e-05,2.075443262583576e-05,0.00013868330279365182,0.00027925282483920455,0.002763599972240627,0.0,1.0,0.0001159426974481903,0.6000000397409028
75,4.974462470772332e-06,-3.3791728103807834,-1.5623365820278847e-06,-2.480801456208487e-05,-1.939276441653364e-06,4.768599382032335e-08,-16.858627319335938,0.00018001011630985886,-8.62249755859375,5.458936129798531e-07,-2.5634008125052787e-06,0.00030490561039187014,4.889603951596655e-05,0.002829300006851554,0.0,1.0,0.0001159426974481903,0.6000000397409028
76,1.122620761785454e-06,-3.7932127813167025,0.001185362755830514,3.4140345223537726e-05,0.001185785525370555,1.6713099739718018e-06,-13.301902770996094,0.0018701469525694847,-6.28173828125,0.0005350791034288704,0.001154804602265358,0.0003178562328685075,4.267045733286068e-05,0.002842299989424646,0.0,1.0,0.0001159426974481903,0.6000000397409028
77,3.8447354613545694e-05,1.8809224086117786,6.386154897493135e-05,0.00014331839840524477,-0.0019322618264550678,7.769460808049189e-07,-14.06789493560791,0.0010645510628819466,-6.8452019691467285,-0.0008688145317137241,5.974259693175554e-05,0.0001426112139597535,0.00012937677092850208,0.0029613999649882317,0.0,1.0,0.0001159426974481903,0.6000000397409028
78,1.546810928129628e-06,-3.4814527507743467,3.394149423213819e-05,-2.7362563609556413e-06,-3.0282273522319895e-05,4.976275391754825e-08,-16.81599998474121,0.00022200490639079362,-8.412811279296875,-1.2194366718176752e-05,3.208127964171581e-05,0.00030810237512923777,4.735616676043719e-05,0.0025925999507308006,0.0,1.0,0.0001159426974481903,0.6000000397409028
79,1.3812365386373876e-06,-5.917735981637854,-2.6247536071316116e-05,-1.4655597046718898e-06,-2.6046112043134357e-05,7.484265296398007e-08,-16.40787696838379,0.00023398373741656542,-8.360259056091309,-9.95045411400497e-06,-2.5929490220732987e-05,0.00038472155574709177,1.1486027688079048e-05,0.002596299978904426,0.0,1.0,0.0001159426974481903,0.6000000397409028
80,-2.2312771215426182e-06,14.815543823756093,0.0004294569371067674,0.00020256480026527483,0.00042706923858868546,2.9185170546952577e-07,-15.047019958496094,0.0008914657519198954,-7.022643566131592,0.0001912017323775217,0.00041239213896915317,0.00023933214833959937,0.0003364115837030113,0.0053325999761000276,0.0,1.0,0.0001159426974481903,0.6000000397409028
81,-1.2268347228175337e-05,-4.427865375136138,1.274766718955477e-05,-8.669484917175336e-06,1.3084524935439426e-05,5.778345624207759e-08,-16.666563034057617,0.00020459920051507652,-8.494457244873047,7.45139186619781e-06,1.1679901945171878e-05,0.0003377609536983073,3.317483788123354e-05,0.0021516000851988792,0.0,1.0,0.0001159426974481903,0.6000000397409028
82,0.00012609460229281815,-14.277819302501634,3.288018864536597e-05,0.00015924568003795704,-2.8137082073322163e-05,2.216837629021029e-07,-15.322013854980469,0.00042689635301940143,-7.758969306945801,-9.70278779277578e-06,3.3970747608691454e-05,0.0006544715724885464,0.00011197406274732202,0.0025023999623954296,0.0,1.0,0.0001159426974481903,0.6000000397409028
83,-8.982304528759146e-06,-6.240241492272965,0.0001729099722664357,-1.1874716774126931e-05,0.0001736952427281257,1.1274674704964127e-07,-15.99812126159668,0.00044945531408302486,-7.707474231719971,7.997814827831462e-05,0.00016833758854772896,0.00039493219810537994,7.346932306973031e-06,0.005348699982278049,0.0,1.0,0.0001159426974481903,0.6000000397409028
84,6.8582148815718064e-06,-3.1873038482243117,-0.0027339099984728036,7.496576559246094e-05,-0.002736542472426794,8.670121133036446e-06,-11.655628204345703,0.0040720622055232525,-5.503605842590332,-0.0012300519738346338,-0.0026666605845093727,0.000298910221317783,5.178883657208644e-05,0.0026352000422775745,0.0,1.0,0.0001159426974481903,0.6000000397409028
85,1.7917295507204896e-05,-0.500359802530387,0.00034238136386442606,-1.1425410887285779e-05,-0.0003119357075449362,1.57151802682165e-07,-15.666053771972656,0.0006254329346120358,-7.377066612243652,-0.0001393462298437953,0.00033197496668435633,0.00021556603314820677,9.265737025998533e-05,0.002613699994981289,0.0,1.0,0.0001159426974481903,0.6000000397409028
86,1.5290424941994217e-06,-3.656595350759553,9.51922774788535e-05,-2.8152452148113903e-06,9.544131313233446e-05,6.057459245312202e-08,-16.6193904876709,0.0003154062433168292,-8.061649322509766,4.440538396011107e-05,9.184947703033686e-05,0.00031358058913610876,4.472213186090812e-05,0.0022920999908819795,0.0,1.0,0.0001159426974481903,0.6000000397409028
87,-2.353661131450107e-06,-9.739279060915274,0.0002472644509112312,-6.862255903856834e-06,0.0002382381202454892,1.9990621069609915e-07,-15.42541790008545,0.0006278113578446209,-7.3732709884643555,0.00010951501462841406,0.00024178504827432334,0.0005067159072495997,4.6306678996188566e-05,0.002597099984996021,0.0,1.0,0.0001159426974481903,0.6000000397409028
88,-4.2961739729184426e-06,0.48783954688338643,0.0001606021054883389,-2.0403393308019995e-06,-0.00015534544202838,5.158321414455713e-08,-16.78006935119629,0.0003699894296005368,-7.902036190032959,-6.9014509790577e-05,0.0001544607657706365,0.00018518824072089046,0.0001078400673577562,0.002276599989272654,0.0,1.0,0.0001159426974481903,0.6000000397409028
89,3.4335942468774887e-05,2.130778535063161,0.0002108447590563957,-0.00016338549460164753,-0.0002047024671049141,6.755502823807547e-08,-16.51032257080078,0.0004285571922082454,-7.755086421966553,-9.144636715063825e-05,0.0002029789611697197,0.00013501194189302623,0.00013325178588274866,0.0025144999381154776,0.0,1.0,0.0001159426974481903,0.6000000397409028
90,-7.013264754936034e-05,9.068612953178246,-1.2218253305783254e-05,7.375737483165011e-05,-1.1238721172584385e-05,3.2437394992257396e-08,-17.243953704833984,0.00017964729340747,-8.624515533447266,-5.302479166857665e-06,-1.6522531950613484e-05,7.28022278053686e-05,0.0002428423467790708,0.0020425000693649054,0.0,1.0,0.0001159426974481903,0.6000000397409028
91,1.0943929614597452e-06,-7.341565660173808,-0.0007470140648077213,-0.00020986956428595895,-0.0007468610992529956,7.345154813265253e-07,-14.124054908752441,0.0012831969652324915,-6.658400535583496,-0.0003341180272400379,-0.0007282833685167134,0.000429920619353652,1.1670734238578007e-05,0.0053485999815166,0.0,1.0,0.0001159426974481903,0.6000000397409028
92,1.1457041922273162e-05,-7.856644698820716,1.702327909765159e-05,-3.0591616074744304e-06,-1.2052673086825372e-05,1.000816212126665e-07,-16.117279052734375,0.00025279977126047015,-8.282913208007812,-3.3818862448242726e-06,1.678985427133739e-05,0.00044633925426751375,1.8916822227765806e-05,0.002846999908797443,0.0,1.0,0.0001159426974481903,0.6000000397409028
93,6.472351802701023e-07,6.643059048721862,-4.9294720765273474e-05,-1.2518694205214375e-05,5.108820272956075e-05,2.407361243683681e-08,-17.54214859008789,0.00017943703278433532,-8.625686645507812,2.306091846548952e-05,-5.195974154048599e-05,4.720777724287473e-06,0.00020411197328940034,0.0024829000467434525,0.0,1.0,0.0001159426974481903,0.6000000397409028
94,2.5089927960999115e-06,14.412854885941677,-0.00010151306162948445,-5.476684853051483e-05,0.00010168386034381176,9.33964798832676e-08,-16.186412811279297,0.0004288037889637053,-7.754510879516602,4.482908843783662e-05,-0.00010518333147047088,0.00022781407460570335,0.00032976860529743135,0.001995100057683885,0.0,1.0,0.0001159426974481903,0.6000000397409028
95,6.26596117139343e-05,2.800923414496168,9.919221316950061e-06,-0.0001233219104700183,-8.912993724541063e-06,1.695477003238466e-08,-17.892717361450195,0.00013948722335044295,-8.877537727355957,-3.4308422982576303e-06,6.885469701956026e-06,0.00011466348223621026,0.0001436783350072801,0.0021496000699698925,0.0,1.0,0.0001159426974481903,0.6000000397409028
96,-1.1526011628545283e-06,-8.154281179496444,-6.773590146063261e-05,-1.6569734505010848e-06,-6.724889072582012e-05,1.0928828686473935e-07,-16.02927589416504,0.0003334769862703979,-8.005936622619629,-2.8178277716506273e-05,-6.576938176294789e-05,0.00045584936742670834,2.3209255232359283e-05,0.00200920004863292,0.0,1.0,0.0001159426974481903,0.6000000397409028
97,1.2144829590990736e-05,8.181714826820343,1.3983953105038916e-05,-0.00010493272774532984,1.3154830285542303e-05,2.7347724085302616e-08,-17.41463279724121,0.00015276145131792873,-8.786632537841797,5.789827810076531e-06,9.286011845688336e-06,4.6742530685150996e-05,0.00022862869082018733,0.0029634999809786677,0.0,1.0,0.0001159426974481903,0.6000000397409028
98,2.2691841580895145e-05,-4.955310201220515,8.225387822517461e-07,7.469438370106501e-05,1.410071992300635e-06,6.310628464234469e-08,-16.578445434570312,0.00019231619080528617,-8.55636978149414,2.270964841954992e-06,1.987069140341191e-07,0.00035434390883892775,2.5349121642648242e-05,0.004387299995869398,0.0,1.0,0.0001159426974481903,0.6000000397409028
99,1.686095698779846e-05,10.270561274877478,0.00017443580751128795,-0.00044728639897240316,0.0001740288662889645,7.35365262016785e-08,-16.42548370361328,0.00042811856837943196,-7.756110191345215,7.791260577505454e-05,0.0001651074708206579,0.00010799974552355707,0.00026219728169962764,0.0024651000276207924,0.0,1.0,0.0001159426974481903,0.6000000397409028
100,4.116860807756447e-06,0.4175311143887798,1.8139680744787574e-05,-3.391413941748815e-05,-1.1690157309347053e-05,2.3509347357730803e-08,-17.565868377685547,0.00016699102707207203,-8.69757080078125,-4.360128059488488e-06,1.5579831597278826e-05,0.00018734489276539534,0.00010675721568986773,0.00245789997279644,0.0,1.0,0.0001159426974481903,0.6000000397409028
0,10.0,-10.0,0.0,10.0,0.0,2.8923974326744428e-08,-17.35859489440918,0.00017351825954392552,-8.65922737121582,-5.606640343103209e-07,-3.382152272024541e-06,0.00015706980775576085,0.0001820810721255839,0.00254979997407645,0.0,2.0,0.00017351825954392552,0.6000000397409028
1,-0.05201775539667841,19.85402638985621,6.209238649505199e-05,-0.07972795149777544,-6.206969573721628e-05,1.6320639417699567e-07,-15.628250122070312,0.00048125709872692823,-7.639109134674072,-2.953940384031739e-05,5.262844933895394e-05,0.00038200619746930897,0.0004161723190918565,0.002799800015054643,0.0,2.0,0.00017351825954392552,0.6000000397409028
2,-2.0503217875005997e-07,8.47810505217278,0.00022307394459955795,9.675852107115214e-07,-0.0003070262747232327,9.3299682646375e-08,-16.187448501586914,0.000495806394610554,-7.609324932098389,-0.00013833022967446595,0.00021306151757016778,5.545612657442689e-05,0.00023337322636507452,0.005380599992349744,0.0,2.0,0.00017351825954392552,0.6000000397409028
3,4.557758326242319e-06,14.394846627567597,1.8270129988124888e-05,-9.364169549395174e-06,-4.0848858057808264e-05,8.061610401455255e-08,-16.333566665649414,0.000309304625261575,-8.081184387207031,-1.9308357877889648e-05,1.1610585715970956e-05,0.00022729845659341663,0.0003294728812761605,0.0020424999529495835,0.0,2.0,0.00017351825954392552,0.6000000397409028
