step,q1,q2,cv,q3,ch,mse,log_mse,mae,log_mae,mu_x,mu_y,sigma_x,sigma_y,xopt_runtime,xopt_error,run,best_mae,learned_drift_length
79,-9.918774064328898e-06,-9.484866857342071,-2.735931772342707e-06,1.860685298559011e-05,1.0919093517039329e-05,1.2522662018454866e-07,-15.89314079284668,0.00027977899299003184,-8.181510925292969,7.1853592089610174e-06,-2.0339457478257827e-06,0.000498525274451822,4.259412162355147e-05,0.0022055000299587846,0.0,0.0,0.00015191400598268956,0.6825970206570525
80,-0.00024519334131081663,-5.542047419457005,-0.0002012807867775567,-0.0002597679451644196,-0.0001895056433883518,1.1532536348113354e-07,-15.975508689880371,0.00047507009003311396,-7.652048110961914,-8.35594764794223e-05,-0.00019668896857183427,0.00037286983570083976,1.677343425399158e-05,0.002088799956254661,0.0,0.0,0.00015191400598268956,0.6825970206570525
81,-1.6307602955751806e-05,3.475336721575419,-0.00032343177585235795,-0.00106101882772419,-0.005241781931312338,5.679292371496558e-06,-12.078683853149414,0.002800863469019532,-5.8778276443481445,-0.0023583117872476578,-0.00031831738306209445,9.427596523892134e-05,0.00015419260307680815,0.002174499910324812,0.0,0.0,0.00015191400598268956,0.6825970206570525
82,-7.153333943194927e-07,-9.606250923946325,9.365193828525279e-07,-9.454198090948173e-06,1.041925653185875e-05,1.2725426756787783e-07,-15.877079010009766,0.00028195587219670415,-8.173760414123535,6.9776469899807125e-06,1.579461240908131e-06,0.0005024319398216903,4.436558810994029e-05,0.002756900037638843,0.0,0.0,0.00015191400598268956,0.6825970206570525
83,2.879173276751964e-05,-2.2692136052713123,-4.675741316737886e-05,-2.4684479253419443e-06,-0.005117654034766661,5.338616119843209e-06,-12.140543937683105,0.0025166114792227745,-5.984841823577881,-0.0023016780614852905,-4.69382903247606e-05,0.0002703103527892381,6.568006938323379e-05,0.0025997000047937036,0.0,0.0,0.00015191400598268956,0.6825970206570525
84,-0.0020410906390032246,-25.057581012600714,0.00010727412160022455,-0.00023372587296233572,-9.444662987756545e-05,5.664182936016005e-07,-14.383933067321777,0.0007875823066569865,-7.146542549133301,-3.793840733123943e-05,0.00010926950926659629,0.0010184746934100986,0.00026227408670820296,0.002165699959732592,0.0,0.0,0.00015191400598268956,0.6825970206570525
85,1.1856735433462057e-05,-8.669672756374132,6.0201207668265195e-05,-4.5920513166698765e-06,-0.00036734500862242606,1.4213838994692196e-07,-15.766464233398438,0.0004737814888358116,-7.654764175415039,-0.00016314882668666542,5.910919207963161e-05,0.0004723466990981251,3.070022285101004e-05,0.002083699917420745,0.0,0.0,0.00015191400598268956,0.6825970206570525
86,0.00011528445087543767,-10.050342137597656,0.0010718619554978097,4.745949099098855e-05,-0.0010638629520616928,1.4555504321833723e-06,-13.440126419067383,0.0018060264410451055,-6.316626071929932,-0.00047638631076551974,0.0010458525503054261,0.0005167329800315201,5.084217627882026e-05,0.0028184999246150255,0.0,0.0,0.00015191400598268956,0.6825970206570525
87,5.204459307331136e-07,-5.7964968765191935,-4.8083495316573354e-05,7.246585821179983e-05,5.944158952005693e-05,7.566885074083984e-08,-16.396900177001953,0.0002727798419073224,-8.2068452835083,2.8502108762040734e-05,-4.725296457763761e-05,0.0003808857873082161,1.3163782568881288e-05,0.0030089999781921506,0.0,0.0,0.00015191400598268956,0.6825970206570525
88,-3.6740778345947336e-06,-23.52664291417467,0.00044201186965448164,-6.801982809069524e-06,-0.00043915625525350785,7.220112365757814e-07,-14.14122486114502,0.0012319973902776837,-6.699118614196777,-0.00019329125643707812,0.0004352560790721327,0.0009654581663198769,0.00024144197232089937,0.0024978999281302094,0.0,0.0,0.00015191400598268956,0.6825970206570525
89,0.0002680407497957282,-12.160286856007858,-0.0013517328503213056,0.0004254794318419954,-0.0013779886555390264,2.289173380631837e-06,-12.987319946289062,0.0022673457860946655,-6.089145183563232,-0.0006174416048452258,-0.0013166014105081558,0.0005851146415807307,8.149108180077747e-05,0.002688499982468784,0.0,0.0,0.00015191400598268956,0.6825970206570525
90,-2.166602154780276e-05,1.1097363292149423,-0.00034164003961273826,-1.5551259866648105e-05,0.0003521450525109438,1.585598141673472e-07,-15.657134056091309,0.0006364646833389997,-7.359581470489502,0.00015927228378131986,-0.00033540173899382353,0.00016614723426755518,0.00011743405775632709,0.0020661000162363052,0.0,0.0,0.00015191400598268956,0.6825970206570525
91,-4.98268519369075e-05,-16.413125475498383,-2.256039928225621e-05,0.00013740021745111962,-5.855572944711738e-06,2.734094834977441e-07,-15.112295150756836,0.0004539119254332036,-7.697607517242432,6.351015144900884e-07,-1.9524057279340923e-05,0.0007251055212691426,0.00014240003656595945,0.0021274000173434615,0.0,0.0,0.00015191400598268956,0.6825970206570525
92,-1.5304660876098964e-05,-8.061020499629558,2.1316657973507293e-05,-6.219158467757983e-05,-1.0747795677391542e-05,1.0323493881969625e-07,-16.086257934570312,0.00026116319349966943,-8.250365257263184,-2.7659107217914425e-06,2.1031484720879234e-05,0.0004528708814177662,2.1860727429157123e-05,0.0026033000322058797,0.0,0.0,0.00015191400598268956,0.6825970206570525
93,1.0883604776485449e-06,-7.956751967232864,0.00012928561880376938,-1.1071224243430646e-06,-0.00011711114273747975,1.1975851066381438e-07,-15.937788963317871,0.00041186338057741523,-7.794818878173828,-5.064410652266815e-05,0.0001262728765141219,0.00044953677570447326,2.0356075765448622e-05,0.0055840000277385116,0.0,0.0,0.00015191400598268956,0.6825970206570525
94,3.904563276399221e-06,-5.273084121554591,-1.8268771528534903e-05,-5.149776788798982e-06,-2.079208900250091e-06,6.692959431120471e-08,-16.519624710083008,0.0002115929964929819,-8.460845947265625,7.449287977578933e-07,-1.832762973208446e-05,0.00036436054506339133,2.0680347006418742e-05,0.005454899976029992,0.0,0.0,0.00015191400598268956,0.6825970206570525
95,-8.83808128522231e-06,-9.61026574452645,1.0521182091528306e-05,-6.080920603746136e-06,1.5424336742477198e-07,1.2739580768084124e-07,-15.875967025756836,0.0002867775328923017,-8.156804084777832,2.3589627744513564e-06,1.0925590686383657e-05,0.0005025616846978664,4.4424250518204644e-05,0.0021189000690355897,0.0,0.0,0.00015191400598268956,0.6825970206570525
96,-8.141795260694882e-05,8.398447064295816,-0.0017446105372554434,-0.00026260737378956596,0.001735468826567839,3.5463749554764945e-06,-12.54958438873291,0.0026288004592061043,-5.941227436065674,0.0007808029185980558,-0.0017053968040272593,5.311033964972012e-05,0.00023209118808154017,0.002185799996368587,0.0,0.0,0.00015191400598268956,0.6825970206570525
97,2.3955581781344878e-06,-6.888648605771806,0.0004964341298286711,2.6841524287086303e-05,8.405658475388438e-05,3.221287272481277e-07,-14.948314666748047,0.0007344951154664159,-7.21632719039917,3.9731407014187425e-05,0.000483951618662104,0.0004155051428824663,6.118989404058084e-06,0.002194699947722256,0.0,0.0,0.00015191400598268956,0.6825970206570525
98,-8.045068859421586e-07,-9.25468532337169,0.0002737060016362528,-2.5264615979584345e-06,-0.0002613316705912669,2.0620004193006025e-07,-15.394418716430664,0.0006479737348854542,-7.341660499572754,-0.0001153600969701074,0.0002674347488209605,0.0004911233554594219,3.92344591091387e-05,0.002253300044685602,0.0,0.0,0.00015191400598268956,0.6825970206570525
99,0.002216361215707688,-29.999999754195414,0.00039177894326622843,-7.66210588014836e-06,0.00037258092825639836,9.433018135496241e-07,-13.873879432678223,0.001320504117757082,-6.629741668701172,0.0001729831419652328,0.0003878806601278484,0.0011907712323591113,0.00032850936986505985,0.002203300013206899,0.0,0.0,0.00015191400598268956,0.6825970206570525
100,-0.0005119200732748815,-12.948541330252118,0.0009083827732144197,-0.0006018873587421145,0.0008972903569671347,1.143382974078122e-06,-13.681519508361816,0.0016456815646961331,-6.409600734710693,0.000406547769671306,0.0008872216567397118,0.0006109440000727773,9.288016735808924e-05,0.005376899964176118,0.0,0.0,0.00015191400598268956,0.6825970206570525
0,10.0,-10.0,0.0,10.0,0.0,2.8923974326744428e-08,-17.35859489440918,0.00017351825954392552,-8.65922737121582,-5.606640343103209e-07,-3.382152272024541e-06,0.00015706980775576085,0.0001820810721255839,0.004760499927215278,0.0,1.0,0.00017351825954392552,0.2026034517648912
1,-0.03159060687165534,24.72015395978129,0.00030679308867909865,0.4901926813026081,0.0003077202786718451,3.668190799999138e-07,-14.818397521972656,0.0009415235836058855,-6.968011379241943,0.00013629556633532047,0.000292966520646587,0.0005110857891850173,0.0005134372040629387,0.002076899982057512,0.0,1.0,0.00017351825954392552,0.2026034517648912
2,5.015175549861346e-06,-10.180201364273513,-2.7270854393262514e-05,1.3967743705972534e-06,3.5437353849561515e-05,1.380758760660683e-07,-15.795462608337402,0.00033092033118009567,-8.013632774353027,1.8317314243176952e-05,-2.5768067644094117e-05,0.0005209333612583578,5.273654096527025e-05,0.0019319000421091914,0.0,1.0,0.00017351825954392552,0.2026034517648912
3,4.095364535012895e-05,-9.78719631493749,1.1739287539578057e-05,-2.321917047525673e-07,-2.8209941017058225e-05,1.3052256520040828e-07,-15.851719856262207,0.00030017149401828647,-8.111156463623047,-1.037982747220667e-05,1.2160959158791229e-05,0.0005082561983726919,4.700524368672632e-05,0.0025760000571608543,0.0,1.0,0.00017351825954392552,0.2026034517648912
4,-0.00011764178210387103,-11.031437646636839,-0.004769481848932302,-4.164524850405548e-06,0.0005218170731536001,2.1823858332936652e-05,-10.73250675201416,0.005193305667489767,-5.260385036468506,0.0002373095485381782,-0.004649194423109293,0.0005484763532876968,6.51274822303094e-05,0.002019599894993007,0.0,1.0,0.00017351825954392552,0.2026034517648912
5,1.1824588939346979e-06,-10.022633866311647,0.001707138694850788,-3.0038802325794133e-06,0.0004603402089272555,2.951233227577177e-06,-12.733287811279297,0.002157884417101741,-6.138627052307129,0.00020950118778273463,0.001665238756686449,0.0005158493877388537,5.0439557526260614e-05,0.001996200066059828,0.0,1.0,0.00017351825954392552,0.2026034517648912
6,-1.1608120282975059e-05,-8.673063895611262,8.238884578079593e-05,-3.303207773520929e-05,7.556605528136842e-05,1.1990817938567488e-07,-15.936539649963379,0.0003685086849145591,-7.906046390533447,3.616163303377107e-05,8.074301149463281e-05,0.0004724580212496221,3.0750052246730775e-05,0.002564299968071282,0.0,1.0,0.00017351825954392552,0.2026034517648912
7,-1.27504387066423e-06,-11.519681437637194,3.7146822207888504e-05,-1.199053606050248e-05,3.636782441071346e-05,1.6358704613139707e-07,-15.625920295715332,0.00037458789302036166,-7.889684200286865,1.8927152268588543e-05,3.7398403947008774e-05,0.0005643095937557518,7.221510168164968e-05,0.0031967998947948217,0.0,1.0,0.00017351825954392552,0.2026034517648912
8,0.00040694286574781386,-14.387425216540311,-0.002067102982224644,-0.0002696460865248575,0.0021054635400624155,5.180363132240018e-06,-12.170635223388672,0.0033497102558612823,-5.69888162612915,0.0009504333138465881,-0.002013471210375428,0.0006580691551789641,0.00011354227899573743,0.0026663000462576747,0.0,1.0,0.00017351825954392552,0.2026034517648912
9,4.806806653978666e-05,-10.207699947704084,-0.0003773430345326471,9.929112814011435e-06,0.0003864974202897901,3.033881057490362e-07,-15.00825309753418,0.0008308565011247993,-7.093053340911865,0.0001762982428772375,-0.0003670811129268259,0.0005218174774199724,5.313682049745694e-05,0.0022837999276816845,0.0,1.0,0.00017351825954392552,0.2026034517648912
10,-9.195608032503983e-05,-1.6880222043812123,0.0001593678643846511,2.6588908310970705e-05,-0.000138133033065263,6.199186941557855e-08,-16.596261978149414,0.00037823888123966753,-7.879984378814697,-6.09732378507033e-05,0.00015387116582132876,0.0002522766590118408,7.451228884747252e-05,0.0025689000030979514,0.0,1.0,0.00017351825954392552,0.2026034517648912
11,5.4486041484362804e-06,11.544118789307408,-0.004295101761088235,-2.128206466622933e-06,-1.432023350785831e-06,1.7632357412367128e-05,-10.945775032043457,0.004408243112266064,-5.42427921295166,-1.2083779665772454e-06,-0.004193069413304329,0.0001450938725611195,0.00028283667052164674,0.001918200054205954,0.0,1.0,0.00017351825954392552,0.2026034517648912
12,8.040245311509217e-06,-8.802261595725177,0.0008142305798496999,-6.953450633168346e-05,-9.673724649134928e-06,7.450589691870846e-07,-14.10980224609375,0.001051116967573762,-6.8579020500183105,-2.1780199404020095e-06,0.0007943224627524614,0.0004765996418427676,3.2633270166115835e-05,0.00281660002656281,0.0,1.0,0.00017351825954392552,0.2026034517648912
13,6.696524223246871e-07,-8.78447182973087,-0.00013936063253731373,-1.082987958686309e-05,-0.00028464895504120674,1.480230054085041e-07,-15.725897789001465,0.0005155527032911777,-7.570271015167236,-0.00012591939594130963,-0.00013543243403546512,0.0004760280135087669,3.2373733120039105e-05,0.002092099981382489,0.0,1.0,0.00017351825954392552,0.2026034517648912
14,-0.0002606701337117474,-17.26154527720519,1.4079536277057553e-05,1.1406557186928095e-05,1.0318110723477553e-05,2.9604800033666834e-07,-15.032744407653809,0.00047835102304816246,-7.645165920257568,8.037849511310924e-06,1.642076858843211e-05,0.0007533843745477498,0.0001544004335300997,0.002270999946631491,0.0,1.0,0.00017351825954392552,0.2026034517648912
15,1.551149588368018e-06,-7.335850181209715,7.2423297741313e-05,-3.1600090094043627e-06,-5.8565537710361343e-05,9.799040867619624e-08,-16.138395309448242,0.0003157114260829985,-8.06068229675293,-2.438584851915948e-05,7.066292891977355e-05,0.0004297331615816802,1.159217117674416e-05,0.0027238999027758837,0.0,1.0,0.00017351825954392552,0.2026034517648912
16,4.521587862239942e-06,-9.398288897749964,-0.00015168663978373779,-6.513115932240055e-06,0.00016281114884701824,1.5112969720121328e-07,-15.705127716064453,0.000491343904286623,-7.618366241455078,7.55245127948001e-05,-0.0001472842413932085,0.0004957398632541299,4.133041147724725e-05,0.002522700000554323,0.0,1.0,0.00017351825954392552,0.2026034517648912
17,1.7021228195579507e-05,-9.033321916151507,0.00016864994613525894,1.8671797719527128e-05,-0.00020752700403262755,1.5330198266383377e-07,-15.690855979919434,0.0005161317531019449,-7.569148540496826,-9.117933950619772e-05,0.00016494527517352253,0.000484010815853253,3.600351919885725e-05,0.0025155000621452928,0.0,1.0,0.00017351825954392552,0.2026034517648912
18,0.00010710272145166057,-1.737589247637827,-0.003412328438432762,-5.045079599120072e-06,0.0034290983414964277,1.3498785847332329e-05,-11.212910652160645,0.005036588292568922,-5.2910261154174805,0.0015442875446751714,-0.003328518243506551,0.00025380318402312696,7.376175199169666e-05,0.0025655999779701233,0.0,1.0,0.00017351825954392552,0.2026034517648912
19,4.568593301094722e-06,-6.72461700407368,-0.0001565028741549044,1.3943462747542215e-06,0.00016716292626597497,1.1344770456389597e-07,-15.991924285888672,0.0004374104901216924,-7.734638690948486,7.710630598012358e-05,-0.00015270714357029647,0.0004102946550119668,4.899454324913677e-06,0.0021254000021144748,0.0,1.0,0.00017351825954392552,0.2026034517648912
20,-1.1413381433132823e-06,-8.999665420104844,0.00011289059534347337,2.272281664961655e-05,0.00010638231316553006,1.319754545647811e-07,-15.840649604797363,0.00041986798169091344,-7.775570392608643,5.007509753340855e-05,0.00011057080700993538,0.0004829315876122564,3.5512595786713064e-05,0.005443000001832843,0.0,1.0,0.00017351825954392552,0.2026034517648912
21,6.943224293167561e-05,7.525718450653079,-0.00016975686165076055,0.0006189697528253006,0.00018845264456573602,6.014870734816213e-08,-16.626445770263672,0.0003772646014112979,-7.882563591003418,8.475934737361968e-05,-0.00016967121337074786,2.7502814191393554e-05,0.00021816525259055197,0.0022578000789508224,0.0,1.0,0.00017351825954392552,0.2026034517648912
22,9.305786075886552e-05,5.024425237583731,0.0006365787645887269,-0.004835135199229875,-0.0006296864182532049,4.780932272296923e-07,-14.553460121154785,0.0010133577743545175,-6.894485950469971,-0.00028307424508966506,0.0006171685527078807,4.776832429342903e-05,0.00017846153059508651,0.0021073000971227884,0.0,1.0,0.00017351825954392552,0.2026034517648912
23,-7.872733817028688e-07,-12.471234153945227,1.205929666172648e-05,-2.7326490039183577e-05,8.504768374162231e-08,1.810636547361355e-07,-15.52441692352295,0.00035656761610880494,-7.938986778259277,2.7364080779079814e-06,1.3191819562052842e-05,0.0005952900392003357,8.598872955190018e-05,0.0031204000115394592,0.0,1.0,0.00017351825954392552,0.2026034517648912
24,5.0086809495031116e-06,-4.785336780856664,-0.006,1.5411322489593185e-05,-0.004010908364747485,3.754329736693762e-05,-10.19001579284668,0.007842376828193665,-4.848213195800781,-0.0018032959196716547,-0.005850652232766151,0.0003489964292384684,2.7862175556947477e-05,0.002645700005814433,0.0,1.0,0.00017351825954392552,0.2026034517648912
25,1.3136013455265564e-05,-11.421779402502827,6.934247346691299e-06,-2.135791588635389e-05,1.3890950357391811e-05,1.600789545364023e-07,-15.647598266601562,0.00033267540857195854,-8.008343696594238,8.79854542290559e-06,7.91497132013319e-06,0.00056112912716344,7.079467468429357e-05,0.002082900027744472,0.0,1.0,0.00017351825954392552,0.2026034517648912
26,1.2755949315387257e-06,-9.918348305706209,0.00018816172342823054,-3.862307452033126e-06,-0.00017048270952550325,1.719832596336346e-07,-15.575868606567383,0.0005392946768552065,-7.5252485275268555,-7.438393367920071e-05,0.00018420816923025995,0.0005124863237142563,4.891878415946849e-05,0.00197929993737489,0.0,1.0,0.00017351825954392552,0.2026034517648912
27,3.193260553993481e-07,-9.160412483315492,0.0006664306070468121,-5.233659874104855e-06,-0.0006763504763583837,6.340288223327661e-07,-14.271171569824219,0.001215424039401114,-6.712662220001221,-0.0003021318989340216,0.0006503157201223075,0.0004880942578893155,3.785852823057212e-05,0.0025930999545380473,0.0,1.0,0.00017351825954392552,0.2026034517648912
28,1.7614502611892536e-05,17.905873423265167,-9.219921513824574e-06,-0.00016544381895554502,-1.6649953472227542e-05,1.2897487522423035e-07,-15.863648414611816,0.0003824837040156126,-7.868824481964111,-8.85811914486112e-06,-1.6264115402009338e-05,0.0003269534499850124,0.0003877695125993341,0.0026781000196933746,0.0,1.0,0.00017351825954392552,0.2026034517648912
29,6.420030408940219e-07,-8.781380725604446,0.005298857112652826,-3.7865719076814754e-06,0.0025753553448544476,2.8158005079603754e-05,-10.477679252624512,0.006582039408385754,-5.023410797119141,0.0011610820656642318,0.005166828632354736,0.00047592868213541806,3.232866583857685e-05,0.002563500078395009,0.0,1.0,0.00017351825954392552,0.2026034517648912
30,-0.0001894540286476122,-29.99997328145264,0.0011529928916579168,-0.0003395692842212047,0.0009962305665123842,2.246125177407521e-06,-13.006303787231445,0.0023434755858033895,-6.056119918823242,0.0004536269116215408,0.0011300548212602735,0.0011911140754818916,0.0003284736885689199,0.0053261000430211425,0.0,1.0,0.00017351825954392552,0.2026034517648912
31,-0.00017649401470116576,-7.928137077025746,0.0005962621503444326,-3.206485517596975e-05,0.0006161133459861617,5.170661552256206e-07,-14.47509479522705,0.0010951610747724771,-6.816854000091553,0.00027930294163525105,0.0005815668264403939,0.00044863607035949826,1.994663580262568e-05,0.004022800014354289,0.0,1.0,0.00017351825954392552,0.2026034517648912
32,-0.0026977148219292065,-24.9399174335038,-0.0004766692791382679,-0.0024542842477277916,0.00047154146991632684,8.073170647548977e-07,-14.029549598693848,0.0013144430704414845,-6.634342193603516,0.0002167391066905111,-0.0004600777174346149,0.0010145909618586302,0.0002606617345008999,0.002528000040911138,0.0,1.0,0.00017351825954392552,0.2026034517648912
33,7.053376196177906e-07,-8.979813726914061,2.6067224824181746e-05,-3.7618142220583837e-06,2.173984501669987e-05,1.1773958163985299e-07,-15.954790115356445,0.00029665473266504705,-8.122941970825195,1.1983181138930377e-05,2.5912586352205835e-05,0.0004822949122171849,3.522302722558379e-05,0.0027860000263899565,0.0,1.0,0.00017351825954392552,0.2026034517648912
34,-0.00010622925954434674,-21.97899741946733,-0.00020485629978566575,-8.50684659597671e-05,0.00021317004425885333,4.889350861958519e-07,-14.531036376953125,0.0008622067398391664,-7.056015491485596,0.00010002229828387499,-0.0001958307548193261,0.0009125103242695332,0.00022019704920239747,0.005726700066588819,0.0,1.0,0.00017351825954392552,0.2026034517648912
35,0.0030184851254702037,12.058938819595504,0.0010490730046829129,0.004354123037781889,-0.002096748149311362,1.9819233330053976e-06,-13.13144302368164,0.0021873624064028263,-6.125058650970459,-0.0009441667934879661,0.0010174475610256195,0.00016009081446100026,0.0002914051292464137,0.002467700047418475,0.0,1.0,0.00017351825954392552,0.2026034517648912
36,-0.00011825685922511459,-14.745312885191977,0.0019215736401054884,1.973583657543119e-05,0.00010895215277928224,3.7518977933359565e-06,-12.49324893951416,0.0023219073191285133,-6.065366268157959,5.205533670959994e-05,0.0018755706259980798,0.0006698988727293909,0.00011866367276525125,0.0020554999355226755,0.0,1.0,0.00017351825954392552,0.2026034517648912
37,2.086298070301744e-06,1.3656256496021244,0.00012163761831023697,-2.1556385158506087e-05,0.00011448121590443244,3.614328747403306e-08,-17.135774612426758,0.0003083697520196438,-8.084211349487305,5.228908048593439e-05,0.00011622095917118713,0.00015832822828087956,0.00012139121099608019,0.002674699993804097,0.0,1.0,0.00017351825954392552,0.2026034517648912
38,3.8813116315226985e-07,-10.314087047873974,7.821236828235476e-06,-3.87745280484723e-06,6.408042657986556e-07,1.3952202948530612e-07,-15.785043716430664,0.00030113302636891603,-8.107958793640137,2.677918246263289e-06,8.482739758619573e-06,0.000525257142726332,5.4687614465365186e-05,0.0021817999659106135,0.0,1.0,0.00017351825954392552,0.2026034517648912
39,1.253631911130651e-05,-5.163791820880224,0.00018893389092510066,4.0415997435887425e-07,-0.00018142603212400302,1.0550667184361373e-07,-16.064491271972656,0.00045523839071393013,-7.6946892738342285,-7.997632928891107e-05,0.00018366481526754797,0.0003609140985645354,2.2280417397269048e-05,0.0031167000997811556,0.0,1.0,0.00017351825954392552,0.2026034517648912
40,-1.9244090478464694e-05,-8.563545665702009,-0.0006766031030829974,-0.0003884468361873834,-0.0006856102701406392,6.389304871845525e-07,-14.263469696044922,0.0012147384695708752,-6.713226318359375,-0.00030638312455266714,-0.0006592978024855256,0.00046895898412913084,2.9156115488149226e-05,0.002589399926364422,0.0,1.0,0.00017351825954392552,0.2026034517648912
41,7.737181974471389e-07,-8.77923511185805,-2.4467769682113677e-06,-3.5778866701717544e-06,1.252923893840638e-05,1.1380761577584053e-07,-15.98875617980957,0.00026383151998743415,-8.24020004272461,7.810052920831367e-06,-1.9428869109106017e-06,0.0004758598224725574,3.2297364668920636e-05,0.0023325999500229955,0.0,1.0,0.00017351825954392552,0.2026034517648912
42,2.3773717089186446e-05,-9.508074797197038,-0.00013286453806972209,2.6173763116179888e-05,-0.00014155186898394203,1.4594536423828686e-07,-15.740033149719238,0.0004614272911567241,-7.681186199188232,-6.142329220892861e-05,-0.00012890316429547966,0.000499269284773618,4.2932424548780546e-05,0.002192299929447472,0.0,1.0,0.00017351825954392552,0.2026034517648912
43,0.00010791023393595955,-20.265660066318535,0.00012641905550294776,-5.839302973537821e-06,0.00012249260962671568,4.037415521906951e-07,-14.722491264343262,0.0007110715960152447,-7.248737335205078,5.896094080526382e-05,0.00012672602315433323,0.0008542868308722973,0.00019648243323899806,0.0024754999903962016,0.0,1.0,0.00017351825954392552,0.2026034517648912
44,-5.895189338982066e-06,-7.05776991499909,0.0008963271514685447,3.226009948684372e-05,0.0008879262034325409,1.0134926924365573e-06,-13.802107810974121,0.0014898234512656927,-6.509097576141357,0.00040149642154574394,0.0008738938486203551,0.00042088236659765244,7.983976502146106e-06,0.0021783000556752086,0.0,1.0,0.00017351825954392552,0.2026034517648912
45,0.001664196504893829,-9.23058597410408,-0.005202205161289602,-0.0023471621018511116,0.005224501098557116,3.13769378408324e-05,-10.369437217712402,0.007689149118959904,-4.867945194244385,0.0023532609920948744,-0.005071306601166725,0.0004902922082692385,3.887084676534869e-05,0.002743600052781403,0.0,1.0,0.00017351825954392552,0.2026034517648912
46,-8.006402890147179e-06,0.34778535621383944,0.00035803720201838386,-1.8584844250022963e-05,-0.00033491432284436123,1.6638600186524855e-07,-15.608955383300781,0.0006443853490054607,-7.3472137451171875,-0.00014980157720856369,0.000346999557223171,0.00018948518845718354,0.00010568328434601426,0.0020746999653056264,0.0,1.0,0.00017351825954392552,0.2026034517648912
47,-1.6357913671150154e-05,-10.880685000461687,4.905342767900394e-05,-4.8856310006333004e-05,-4.494776638241623e-05,1.5242331130593811e-07,-15.696603775024414,0.000369852758012712,-7.902405738830566,-1.7756177840055898e-05,4.8836227506399155e-05,0.0005435855709947646,6.293509068200365e-05,0.0025508999824523926,0.0,1.0,0.00017351825954392552,0.2026034517648912
48,-0.002952386285844315,-15.571619142635985,0.0005871826574435811,-0.001364632599656806,-0.00117062237825291,8.562851121496351e-07,-13.970662117004395,0.001512354938313365,-6.494087219238281,-0.0005236315773800015,0.0005747374380007386,0.0006975129945203662,0.00013045899686403573,0.0022766999900341034,0.0,1.0,0.00017351825954392552,0.2026034517648912
49,-0.0024741619776842685,-10.76343771907971,0.006,0.0015202539713268038,-0.006,4.166076541878283e-05,-10.08595085144043,0.00884932279586792,-4.727414131164551,-0.0026975455693900585,0.005851185880601406,0.0005399342044256628,6.125029904069379e-05,0.0025852000107988715,0.0,1.0,0.00017351825954392552,0.2026034517648912
50,4.2272222343948655e-06,1.2170266191002932,1.8567818038713585e-05,-1.8550709851317485e-06,1.2842961277568672e-05,2.0646259812906465e-08,-17.69573211669922,0.0001633220526855439,-8.719786643981934,6.571871381311212e-06,1.577024522703141e-05,0.00016286665049847215,0.00011909320892300457,0.0021391999907791615,0.0,1.0,0.0001633220526855439,0.2026034517648912
51,-7.16482472655627e-06,11.13622032924646,0.0005467939987194012,0.0002468605653426798,-0.0005240282825337929,3.8155607740009145e-07,-14.779007911682129,0.000968956621363759,-6.939290523529053,-0.000236324398429133,0.0005279037286527455,0.00013323903840500861,0.0002762180520221591,0.0026279999874532223,0.0,1.0,0.0001633220526855439,0.2026034517648912
52,3.105881383947934e-05,-11.064149188666077,0.0011946977313274138,3.843957271808612e-05,0.0011895717280059526,1.8016712601820473e-06,-13.22679615020752,0.0020112558268010616,-6.208995819091797,0.000537803687620908,0.0011658895527943969,0.0005495236837305129,6.560131441801786e-05,0.0024775000056251884,0.0,1.0,0.0001633220526855439,0.2026034517648912
53,-0.00010023894366329831,-13.146758680553164,3.982051584623455e-05,-1.9551521038225297e-05,-2.946841523176909e-05,1.9690341446221282e-07,-15.440552711486816,0.00040745752630755305,-7.8055739402771,-1.0465339983056765e-05,4.043841909151524e-05,0.0006173755973577499,9.573194984113798e-05,0.0021309000439941883,0.0,1.0,0.0001633220526855439,0.2026034517648912
54,0.0006718202104732515,-15.716628985793136,-0.001641226909414945,-0.007823144183946614,0.0016906218852463105,3.3913181596290087e-06,-12.594291687011719,0.0027789236046373844,-5.8856916427612305,0.000763949123211205,-0.0015976130962371826,0.0007022156496532261,0.00013250739721115679,0.0020890000741928816,0.0,1.0,0.0001633220526855439,0.2026034517648912
55,3.4480305646826054e-05,-6.8136561756881395,8.02686229430572e-05,-1.799522710842559e-05,-6.864925982002078e-05,9.230075193045195e-08,-16.198213577270508,0.00031645712442696095,-8.05832290649414,-2.8996724722674116e-05,7.816939614713192e-05,0.00041312124812975526,5.46078535990091e-06,0.0026151000056415796,0.0,1.0,0.0001633220526855439,0.2026034517648912
56,0.0001049374884038872,-0.7524882133127457,-0.0005640783882774828,0.00013411536331091003,-0.00040705062152516055,3.664792700419639e-07,-14.819323539733887,0.0008899338426999748,-7.0243635177612305,-0.00018211369751952589,-0.0005517538520507514,0.0002233333798358217,8.879928645910695e-05,0.002107500098645687,0.0,1.0,0.0001633220526855439,0.2026034517648912
57,-4.715170939704418e-07,-9.080749829606127,0.0005122744313519201,-3.117749100493969e-06,0.0005025187430523659,4.206803509987367e-07,-14.681392669677734,0.000989455496892333,-6.918355941772461,0.00022834794071968645,0.0004999918746761978,0.0004855355655308813,3.669589932542294e-05,0.005349299986846745,0.0,1.0,0.0001633220526855439,0.2026034517648912
