step,q1,q2,cv,q3,ch,mse,log_mse,mae,log_mae,mu_x,mu_y,sigma_x,sigma_y,xopt_runtime,xopt_error,run,best_mae,learned_d1,learned_d2,learned_d3,learned_d4,learned_d5,learned_d6,error_d1,error_d2,error_d3,error_d4,error_d5,error_d6
41,1.247475738707641e-05,-4.762737893870403,-9.109230259209613e-05,13.655631961454505,-0.00010041480300912013,2.7701762661536122e-08,-17.401769638061523,0.000258071901043877,-8.262271881103516,-5.204971967032179e-05,-0.00013464699441101402,2.9323340640985407e-05,0.00011342705693095922,0.0028337000403553247,0.0,1.0,0.00014663154433947057,0.10830143877856734,0.3660878438295405,0.28538438817151246,4.579348812333396e-16,3.0621369109442595e-18,5.49197078287983e-20,0.09169856122143268,0.13391215617045948,0.10538438817151247,0.23999999999999955,0.16,0.52
42,1.2848063959472899e-05,-2.9852818954488036,-8.538524362020982e-06,8.765822953762049,-2.3612928428668215e-05,1.2902938273384734e-08,-18.16581153869629,0.0001372800616081804,-8.893487930297852,-1.1766370334953535e-05,-1.3566710549639538e-05,0.00010499650670681149,0.00011889744928339496,0.002115400042384863,0.0,1.0,0.0001372800616081804,0.10830143877856734,0.3660878438295405,0.28538438817151246,4.579348812333396e-16,3.0621369109442595e-18,5.49197078287983e-20,0.09169856122143268,0.13391215617045948,0.10538438817151247,0.23999999999999955,0.16,0.52
43,1.1946146355932543e-05,-12.661088317487192,-4.280842338174713e-05,5.266454188063656,-5.81044056869538e-05,1.0367305236513857e-07,-16.08202362060547,0.0003430862561799586,-7.9775285720825195,-2.8227901566424407e-05,-5.033604247728363e-05,0.0004387935623526573,9.025101462611929e-05,0.0025329000782221556,0.0,1.0,0.0001372800616081804,0.10830143877856734,0.3660878438295405,0.28538438817151246,4.579348812333396e-16,3.0621369109442595e-18,5.49197078287983e-20,0.09169856122143268,0.13391215617045948,0.10538438817151247,0.23999999999999955,0.16,0.52
44,1.316211277074429e-05,0.7026569147253777,0.00014782072450942593,5.8215131543932115,0.00013513760594362724,5.385270185342961e-08,-16.73701286315918,0.00037119805347174406,-7.89877462387085,7.06655700923875e-05,0.0001779214944690466,7.603236736031249e-05,0.00016918960318434983,0.005421000067144632,0.0,1.0,0.0001372800616081804,0.10830143877856734,0.3660878438295405,0.28538438817151246,4.579348812333396e-16,3.0621369109442595e-18,5.49197078287983e-20,0.09169856122143268,0.13391215617045948,0.10538438817151247,0.23999999999999955,0.16,0.52
45,1.1653134284961636e-05,-15.805301042636202,-0.0001117218742315599,12.61706806232322,0.000544847869141411,1.4728652786288876e-07,-15.730886459350586,0.0006397091201506555,-7.354496955871582,0.0002844469272531569,-0.00015638362674508244,0.0002475400979164988,0.00015021703438833356,0.0025958000915125012,0.0,1.0,0.0001372800616081804,0.10830143877856734,0.3660878438295405,0.28538438817151246,4.579348812333396e-16,3.0621369109442595e-18,5.49197078287983e-20,0.09169856122143268,0.13391215617045948,0.10538438817151247,0.23999999999999955,0.16,0.52
46,1.179777085683874e-05,-13.216812103031906,0.00011318414519682337,8.688399363731705,-0.00013330407484484096,8.777752213973145e-08,-16.24846076965332,0.0004331313248258084,-7.74446964263916,-6.779639079468325e-05,0.00014960076077841222,0.0003351475461386144,9.632082947064191e-05,0.002592700067907572,0.0,1.0,0.0001372800616081804,0.10830143877856734,0.3660878438295405,0.28538438817151246,4.579348812333396e-16,3.0621369109442595e-18,5.49197078287983e-20,0.09169856122143268,0.13391215617045948,0.10538438817151247,0.23999999999999955,0.16,0.52
47,1.2023624418311915e-05,-11.109705979638003,0.00020703930717461897,2.312393998655561,-0.0002251237690924365,1.9177439014583797e-07,-15.466946601867676,0.0006299284286797047,-7.369904518127441,-0.00011483337584650144,0.00023434088507201523,0.0004925302928313613,6.897811545059085e-05,0.002759600058197975,0.0,1.0,0.0001372800616081804,0.10830143877856734,0.3660878438295405,0.28538438817151246,4.579348812333396e-16,3.0621369109442595e-18,5.49197078287983e-20,0.09169856122143268,0.13391215617045948,0.10538438817151247,0.23999999999999955,0.16,0.52
48,1.148518958288319e-05,-17.232371339912007,-5.735877862591145e-05,9.526408647081158,3.8798911905726254e-05,9.968481862188128e-08,-16.121252059936523,0.0003818892873823643,-7.87037992477417,2.1955853299004957e-05,-7.336310227401555e-05,0.00039472788921557367,0.00017841276712715626,0.0024926000041887164,0.0,1.0,0.0001372800616081804,0.10830143877856734,0.3660878438295405,0.28538438817151246,4.579348812333396e-16,3.0621369109442595e-18,5.49197078287983e-20,0.09169856122143268,0.13391215617045948,0.10538438817151247,0.23999999999999955,0.16,0.52
49,1.2655698652831522e-05,-3.446816351745992,0.00019938522778710946,-0.9538157761419774,-0.0002128625561012394,1.1082385498184522e-07,-16.015323638916016,0.0005011925240978599,-7.598520278930664,-0.00010914103040704504,0.00020562551799230278,0.00033432996133342385,3.852202644338831e-05,0.002521999995224178,0.0,1.0,0.0001372800616081804,0.10830143877856734,0.3660878438295405,0.28538438817151246,4.579348812333396e-16,3.0621369109442595e-18,5.49197078287983e-20,0.09169856122143268,0.13391215617045948,0.10538438817151247,0.23999999999999955,0.16,0.52
50,1.1634090004144936e-05,-15.103708462198396,0.00015928360892522258,6.077928417434597,-0.00017458524920582706,1.6944184721978672e-07,-15.5907564163208,0.0005924232536926866,-7.431289196014404,-8.863965922500938e-05,0.00019869398965965956,0.0004754595283884555,0.00013471959391608834,0.0026205999311059713,0.0,1.0,0.0001372800616081804,0.10830143877856734,0.3660878438295405,0.28538438817151246,4.579348812333396e-16,3.0621369109442595e-18,5.49197078287983e-20,0.09169856122143268,0.13391215617045948,0.10538438817151247,0.23999999999999955,0.16,0.52
51,1.1888610361342547e-05,-12.818923187385453,3.584196790565138e-05,8.281608020905619,-5.231351621159544e-05,6.464812685180732e-08,-16.554306030273438,0.0002878732921089977,-8.152990341186523,-2.5659410312073305e-05,4.787984289578162e-05,0.0003398655680939555,8.880250243237242e-05,0.002111900015734136,0.0,1.0,0.0001372800616081804,0.10830143877856734,0.3660878438295405,0.28538438817151246,4.579348812333396e-16,3.0621369109442595e-18,5.49197078287983e-20,0.09169856122143268,0.13391215617045948,0.10538438817151247,0.23999999999999955,0.16,0.52
52,1.2227338353932312e-05,-11.857710347259436,7.197135641708564e-05,10.703604329228702,-8.069493973681383e-05,4.2067465955142325e-08,-16.983991622924805,0.0002916777157224715,-8.139861106872559,-4.086897024535574e-05,9.929542284226045e-05,0.0002385841216892004,6.444254540838301e-05,0.00260599993634969,0.0,1.0,0.0001372800616081804,0.10830143877856734,0.3660878438295405,0.28538438817151246,4.579348812333396e-16,3.0621369109442595e-18,5.49197078287983e-20,0.09169856122143268,0.13391215617045948,0.10538438817151247,0.23999999999999955,0.16,0.52
53,1.2780989252565913e-05,-2.8765564751105517,0.00017243151793608916,6.514472168651407,0.00015764982667372654,6.885267112011206e-08,-16.491296768188477,0.00042274483712390065,-7.768741607666016,8.269843965535983e-05,0.00021269447461236268,0.00015093550609890372,0.00010376839054515585,0.0020321999909356236,0.0,1.0,0.0001372800616081804,0.10830143877856734,0.3660878438295405,0.28538438817151246,4.579348812333396e-16,3.0621369109442595e-18,5.49197078287983e-20,0.09169856122143268,0.13391215617045948,0.10538438817151247,0.23999999999999955,0.16,0.52
54,1.1057016366346622e-05,-22.1715493598589,-6.79206458773436e-05,14.882936977687077,-8.530647531945059e-05,9.073126960856825e-08,-16.215364456176758,0.00042062526335939765,-7.773768424987793,-4.317712955526076e-05,-9.586768283043057e-05,0.0002618611615616828,0.00030129970400594175,0.00540179992094636,0.0,1.0,0.0001372800616081804,0.10830143877856734,0.3660878438295405,0.28538438817151246,4.579348812333396e-16,3.0621369109442595e-18,5.49197078287983e-20,0.09169856122143268,0.13391215617045948,0.10538438817151247,0.23999999999999955,0.16,0.52
55,1.1689563019072078e-05,-14.530981190562468,-9.795039033309531e-05,7.772068860368591,7.543300132032958e-05,1.039516916989669e-07,-16.0793399810791,0.0004254590312484652,-7.7623419761657715,4.102744424017146e-05,-0.000123482575872913,0.0003985212242696434,0.000123376798001118,0.0021838999819010496,0.0,1.0,0.0001372800616081804,0.10830143877856734,0.3660878438295405,0.28538438817151246,4.579348812333396e-16,3.0621369109442595e-18,5.49197078287983e-20,0.09169856122143268,0.13391215617045948,0.10538438817151247,0.23999999999999955,0.16,0.52
56,1.1931069065333786e-05,-13.635897019641956,0.0002171787801807754,-0.7392359903328118,4.6847319963003094e-05,2.9183232186369423e-07,-15.047086715698242,0.0006533537525683641,-7.3333916664123535,2.743184450082481e-05,0.00022811743838246912,0.0006820470443926752,0.00011356194590916857,0.002091499976813793,0.0,1.0,0.0001372800616081804,0.10830143877856734,0.3660878438295405,0.28538438817151246,4.579348812333396e-16,3.0621369109442595e-18,5.49197078287983e-20,0.09169856122143268,0.13391215617045948,0.10538438817151247,0.23999999999999955,0.16,0.52
57,1.2576523986919724e-05,-4.301016492860048,-0.000626375686217825,9.345100240889987,0.0006085714400721529,8.063400400715182e-07,-14.030759811401367,0.001257656724192202,-6.678504943847656,0.0003170347190462053,-0.0008331341086886823,0.00012025247269775718,9.472334932070225e-05,0.0021811999613419175,0.0,1.0,0.0001372800616081804,0.10830143877856734,0.3660878438295405,0.28538438817151246,4.579348812333396e-16,3.0621369109442595e-18,5.49197078287983e-20,0.09169856122143268,0.13391215617045948,0.10538438817151247,0.23999999999999955,0.16,0.52
58,1.2823382639086403e-05,-5.469802972324545,-3.051797077104359e-05,5.521026514595927,-0.00016909159605209338,3.8750094688566605e-08,-17.066133499145508,0.00026788219111040235,-8.224963188171387,-8.681564941070974e-05,-3.8174675864866003e-05,0.00023952388437464833,4.625982546713203e-05,0.002752100001089275,0.0,1.0,0.0001372800616081804,0.10830143877856734,0.3660878438295405,0.28538438817151246,4.579348812333396e-16,3.0621369109442595e-18,5.49197078287983e-20,0.09169856122143268,0.13391215617045948,0.10538438817151247,0.23999999999999955,0.16,0.52
59,1.1508003294716422e-05,-16.578649862799573,8.601108159967085e-05,5.850758755316935,-0.000104620403999017,1.6464571217511548e-07,-15.61946964263916,0.0005030948668718338,-7.59473180770874,-5.204594708629884e-05,0.00010828008089447394,0.0005236607394181192,0.00016187688743229955,0.0027430999325588346,0.0,1.0,0.0001372800616081804,0.10830143877856734,0.3660878438295405,0.28538438817151246,4.579348812333396e-16,3.0621369109442595e-18,5.49197078287983e-20,0.09169856122143268,0.13391215617045948,0.10538438817151247,0.23999999999999955,0.16,0.52
60,1.188716968637135e-05,-13.306860816043326,0.0004144740821513645,10.143687898732791,-0.0004304341096203023,4.102531931948761e-07,-14.706491470336914,0.0009754338534548879,-6.932628154754639,-0.00022251904010772705,0.0005611388478428125,0.0002870839962270111,9.646799298934639e-05,0.00263259990606457,0.0,1.0,0.0001372800616081804,0.10830143877856734,0.3660878438295405,0.28538438817151246,4.579348812333396e-16,3.0621369109442595e-18,5.49197078287983e-20,0.09169856122143268,0.13391215617045948,0.10538438817151247,0.23999999999999955,0.16,0.52
61,1.2387333138537215e-05,-10.569279780419544,-9.835714041308542e-05,8.296516353967796,-7.677064990768837e-05,5.97634866039698e-08,-16.632871627807617,0.0003307817969471216,-8.01405143737793,-3.8608461181866005e-05,-0.0001269622443942353,0.00028710757032968104,4.3314637878211215e-05,0.002150899963453412,0.0,1.0,0.0001372800616081804,0.10830143877856734,0.3660878438295405,0.28538438817151246,4.579348812333396e-16,3.0621369109442595e-18,5.49197078287983e-20,0.09169856122143268,0.13391215617045948,0.10538438817151247,0.23999999999999955,0.16,0.52
62,4.1758891520330535e-06,-3.0287648075102975,1.6239801517696213e-05,11.076127509282436,-3.280122117871968e-05,1.1491722240464242e-08,-18.281639099121094,0.00013260332343634218,-8.92814826965332,-1.676382998994086e-05,1.9662238628370687e-05,5.650322782457806e-05,0.0001358512818114832,0.0026659000432118773,0.0,1.0,0.00013260332343634218,0.10830143877856734,0.3660878438295405,0.28538438817151246,4.579348812333396e-16,3.0621369109442595e-18,5.49197078287983e-20,0.09169856122143268,0.13391215617045948,0.10538438817151247,0.23999999999999955,0.16,0.52
63,1.2821138876120681e-05,-4.00917449527391,0.0002088375092516676,11.20348146078843,-0.005237057065668955,7.505206667701714e-06,-11.79991340637207,0.0031022087205201387,-5.775640964508057,-0.002722908277064562,0.0002860848908312619,7.215110235847533e-05,0.00011428033758420497,0.0027134999400004745,0.0,1.0,0.00013260332343634218,0.10830143877856734,0.3660878438295405,0.28538438817151246,4.579348812333396e-16,3.0621369109442595e-18,5.49197078287983e-20,0.09169856122143268,0.13391215617045948,0.10538438817151247,0.23999999999999955,0.16,0.52
64,1.2526052922002853e-05,-5.024373483305229,0.00013064436167522787,10.283207604720097,0.0001256007909617548,4.5034838080937334e-08,-16.915828704833984,0.00034012284595519304,-7.986203670501709,6.585600931430236e-05,0.0001751473464537412,0.00011313949653413147,8.509947656420991e-05,0.002179599949158728,0.0,1.0,0.00013260332343634218,0.10830143877856734,0.3660878438295405,0.28538438817151246,4.579348812333396e-16,3.0621369109442595e-18,5.49197078287983e-20,0.09169856122143268,0.13391215617045948,0.10538438817151247,0.23999999999999955,0.16,0.52
65,1.1206590948103383e-05,-18.673295942179365,-9.120284847014466e-05,5.509600003680503,8.23720916155447e-05,2.104778360489945e-07,-15.373885154724121,0.0005501847481355071,-7.505256652832031,4.550358426058665e-05,-0.0001075279142241925,0.000594926590565592,0.00019937993783969432,0.002529800054617226,0.0,1.0,0.00013260332343634218,0.10830143877856734,0.3660878438295405,0.28538438817151246,4.579348812333396e-16,3.0621369109442595e-18,5.49197078287983e-20,0.09169856122143268,0.13391215617045948,0.10538438817151247,0.23999999999999955,0.16,0.52
66,1.3085656057010747e-05,-12.36906941903205,9.361120263808242e-05,13.920854096202714,8.771201810723903e-05,3.384994684552112e-08,-17.20132827758789,0.0002906981681007892,-8.143224716186523,4.627614907803945e-05,0.00013776183186564595,0.00014345352246891707,6.986683001741767e-05,0.002705099992454052,0.0,1.0,0.00013260332343634218,0.10830143877856734,0.3660878438295405,0.28538438817151246,4.579348812333396e-16,3.0621369109442595e-18,5.49197078287983e-20,0.09169856122143268,0.13391215617045948,0.10538438817151247,0.23999999999999955,0.16,0.52
67,1.358579132178373e-05,7.623367923335705,0.00017493416644992574,8.72684968528431,-0.0001726920157307472,1.2674144045377034e-07,-15.88111686706543,0.0005482767010107636,-7.508730411529541,-9.026885527418926e-05,0.00022235857613850385,0.0001189485119539313,0.0003523500054143369,0.0024651000276207924,0.0,1.0,0.00013260332343634218,0.10830143877856734,0.3660878438295405,0.28538438817151246,4.579348812333396e-16,3.0621369109442595e-18,5.49197078287983e-20,0.09169856122143268,0.13391215617045948,0.10538438817151247,0.23999999999999955,0.16,0.52
68,1.2144753561951887e-05,-13.815316615067507,7.368138173690266e-05,13.130975756797215,-8.293871035867761e-05,3.7663102858687125e-08,-17.094585418701172,0.00029918746440671384,-8.114439964294434,-4.2238189053023234e-05,0.00010758454300230369,0.000194027743418701,0.00010470170673215762,0.002136500086635351,0.0,1.0,0.00013260332343634218,0.10830143877856734,0.3660878438295405,0.28538438817151246,4.579348812333396e-16,3.0621369109442595e-18,5.49197078287983e-20,0.09169856122143268,0.13391215617045948,0.10538438817151247,0.23999999999999955,0.16,0.52
69,1.2763247166706576e-05,-3.1427902950459883,0.00023182806257773304,15.321927076613624,0.00023601147282973216,1.4833430839189532e-07,-15.723796844482422,0.0005664566997438669,-7.476109981536865,0.00012262102973181754,0.0003449265786912292,3.152186764054932e-05,0.00016629633319098502,0.005150100099854171,0.0,1.0,0.00013260332343634218,0.10830143877856734,0.3660878438295405,0.28538438817151246,4.579348812333396e-16,3.0621369109442595e-18,5.49197078287983e-20,0.09169856122143268,0.13391215617045948,0.10538438817151247,0.23999999999999955,0.16,0.52
70,1.2019152466055338e-05,-10.965401352816354,-0.0003409015132254061,12.579763515263169,-0.0003449915171082164,2.8013843689222995e-07,-15.087982177734375,0.0007638936513103545,-7.177082061767578,-0.00017864315304905176,-0.00048398980288766325,0.00016229508037213236,4.022623397759162e-05,0.0026539000682532787,0.0,1.0,0.00013260332343634218,0.10830143877856734,0.3660878438295405,0.28538438817151246,4.579348812333396e-16,3.0621369109442595e-18,5.49197078287983e-20,0.09169856122143268,0.13391215617045948,0.10538438817151247,0.23999999999999955,0.16,0.52
71,1.1128327954890303e-05,-20.171332179386233,1.3080394802868413e-05,7.817832069307125,-1.5654301067150596e-05,1.7074610525469325e-07,-15.583087921142578,0.00041062806849367917,-7.79782247543335,-5.739771950175054e-06,2.0846075130975805e-05,0.0005350063438527286,0.00023307811352424324,0.002909800037741661,0.0,1.0,0.00013260332343634218,0.10830143877856734,0.3660878438295405,0.28538438817151246,4.579348812333396e-16,3.0621369109442595e-18,5.49197078287983e-20,0.09169856122143268,0.13391215617045948,0.10538438817151247,0.23999999999999955,0.16,0.52
72,1.2348737743305722e-05,-10.338197173296134,0.00019625666903716815,15.447818278338612,-0.00019987393964951864,1.0038794329148004e-07,-16.11422348022461,0.0004408188397064805,-7.726876735687256,-0.00010361568274674937,0.00029556441586464643,6.529521488118917e-05,1.7982225472223945e-05,0.002491899998858571,0.0,1.0,0.00013260332343634218,0.10830143877856734,0.3660878438295405,0.28538438817151246,4.579348812333396e-16,3.0621369109442595e-18,5.49197078287983e-20,0.09169856122143268,0.13391215617045948,0.10538438817151247,0.23999999999999955,0.16,0.52
73,1.294713167909072e-05,-2.1505811745878263,9.300950169655708e-05,4.224721179957736,-0.00010249858728802569,3.5680724153053234e-08,-17.14865493774414,0.00030047676409594715,-8.110139846801758,-5.244095518719405e-05,0.00010779704462038353,0.0001807795779313892,9.96979433693923e-05,0.0020735999569296837,0.0,1.0,0.00013260332343634218,0.10830143877856734,0.3660878438295405,0.28538438817151246,4.579348812333396e-16,3.0621369109442595e-18,5.49197078287983e-20,0.09169856122143268,0.13391215617045948,0.10538438817151247,0.23999999999999955,0.16,0.52
74,1.2556941629943264e-05,-7.835393516399391,-3.111123976884137e-05,14.53099478638338,-3.570127471432521e-05,4.9841206717360365e-09,-19.117008209228516,0.00011435018677730113,-9.076245307922363,-1.828910899348557e-05,-4.702280421042815e-05,5.484629946295172e-05,4.3230240407865494e-05,0.002154800109565258,0.0,1.0,0.00011435018677730113,0.10830143877856734,0.3660878438295405,0.28538438817151246,4.579348812333396e-16,3.0621369109442595e-18,5.49197078287983e-20,0.09169856122143268,0.13391215617045948,0.10538438817151247,0.23999999999999955,0.16,0.52
75,1.2483189114325434e-05,-4.90230806256216,0.00011514081462999057,9.926182095349949,-0.00011737892473604196,3.780442625611613e-08,-17.090839385986328,0.0003157416940666735,-8.060585975646973,-6.0466001741588116e-05,0.00015295518096536398,0.00011915840150322765,8.548263576813042e-05,0.005541299935430288,0.0,1.0,0.00011435018677730113,0.10830143877856734,0.3660878438295405,0.28538438817151246,4.579348812333396e-16,3.0621369109442595e-18,5.49197078287983e-20,0.09169856122143268,0.13391215617045948,0.10538438817151247,0.23999999999999955,0.16,0.52
76,1.3165581085700811e-05,-0.19168274671890653,1.2034759783649756e-05,5.120541138818171,-2.3377099862818796e-05,1.69333205235489e-08,-17.89398193359375,0.00015127044753171504,-8.796441078186035,-1.1605750842136331e-05,1.1681151590892114e-05,0.00011117906251456589,0.00014478802040684968,0.005740299937315285,0.0,1.0,0.00011435018677730113,0.10830143877856734,0.3660878438295405,0.28538438817151246,4.579348812333396e-16,3.0621369109442595e-18,5.49197078287983e-20,0.09169856122143268,0.13391215617045948,0.10538438817151247,0.23999999999999955,0.16,0.52
77,6.973244536565727e-05,-17.173617813837556,0.004062140641768811,17.941868923676292,4.476795112791234e-05,4.126230487599969e-05,-10.095561027526855,0.006573285907506943,-5.0247416496276855,2.36023170145927e-05,0.006421982776373625,6.787395977880806e-05,0.00018752705364022404,0.0026137999957427382,0.0,1.0,0.00011435018677730113,0.10830143877856734,0.3660878438295405,0.28538438817151246,4.579348812333396e-16,3.0621369109442595e-18,5.49197078287983e-20,0.09169856122143268,0.13391215617045948,0.10538438817151247,0.23999999999999955,0.16,0.52
78,1.3528610866400693e-05,4.828545189447583,-4.726987226973447e-05,6.089120038007055,8.150276193829067e-05,3.8913288591402306e-08,-17.06192970275879,0.0002479982504155487,-8.302088737487793,4.231439743307419e-05,-6.317486986517906e-05,2.9270720915519632e-05,0.00025574726168997586,0.0026221000589430332,0.0,1.0,0.00011435018677730113,0.10830143877856734,0.3660878438295405,0.28538438817151246,4.579348812333396e-16,3.0621369109442595e-18,5.49197078287983e-20,0.09169856122143268,0.13391215617045948,0.10538438817151247,0.23999999999999955,0.16,0.52
79,1.2340122142766703e-05,-7.712309851661029,-0.00012760923942445253,3.509259524103165,9.884809099610464e-05,8.760652292494342e-08,-16.250410079956055,0.0003825188032351434,-7.868732929229736,5.302300269249827e-05,-0.0001481231302022934,0.0003544581413734704,8.287220225611236e-06,0.002122799982316792,0.0,1.0,0.00011435018677730113,0.10830143877856734,0.3660878438295405,0.28538438817151246,4.579348812333396e-16,3.0621369109442595e-18,5.49197078287983e-20,0.09169856122143268,0.13391215617045948,0.10538438817151247,0.23999999999999955,0.16,0.52
80,1.2587818379355202e-05,-5.166362716483032,-3.51418107474209e-05,13.044582081995296,9.684409027946474e-06,9.001038137057549e-09,-18.52592658996582,0.00013265287270769477,-8.927774429321289,5.295098162605427e-06,-5.2473722462309524e-05,5.0147697038482875e-05,9.962040348909795e-05,0.0025354999816045165,0.0,1.0,0.00011435018677730113,0.10830143877856734,0.3660878438295405,0.28538438817151246,4.579348812333396e-16,3.0621369109442595e-18,5.49197078287983e-20,0.09169856122143268,0.13391215617045948,0.10538438817151247,0.23999999999999955,0.16,0.52
81,1.248877808690112e-05,-7.949496404591444,0.00011149536214803597,2.893712079009511,-0.00013397087498360623,9.272321221942548e-08,-16.193647384643555,0.00039191608084365726,-7.844462871551514,-6.793416832806543e-05,0.00012750022870022804,0.00037881871685385704,1.4144613487587776e-05,0.005137000000104308,0.0,1.0,0.00011435018677730113,0.10830143877856734,0.3660878438295405,0.28538438817151246,4.579348812333396e-16,3.0621369109442595e-18,5.49197078287983e-20,0.09169856122143268,0.13391215617045948,0.10538438817151247,0.23999999999999955,0.16,0.52
82,1.2387586654956287e-05,-6.6262638575936625,-3.910964287291735e-05,5.418729562205318,-2.8473090539462663e-05,3.9893212289143776e-08,-17.037059783935547,0.00020984711591154337,-8.469131469726562,-1.3549450159189291e-05,-4.810388418263756e-05,0.00027242841315455735,2.3959155441843905e-05,0.002591000054962933,0.0,1.0,0.00011435018677730113,0.10830143877856734,0.3660878438295405,0.28538438817151246,4.579348812333396e-16,3.0621369109442595e-18,5.49197078287983e-20,0.09169856122143268,0.13391215617045948,0.10538438817151247,0.23999999999999955,0.16,0.52
83,1.2455366687321649e-05,-8.982617239611628,-9.657768250691532e-05,5.6283398544993375,5.0975689691207214e-05,6.88562167283635e-08,-16.49124526977539,0.0003206806140951812,-8.045064926147461,2.800966649374459e-05,-0.00011766819807235152,0.0003286253777332604,2.1380072212195955e-05,0.0025722000282257795,0.0,1.0,0.00011435018677730113,0.10830143877856734,0.3660878438295405,0.28538438817151246,4.579348812333396e-16,3.0621369109442595e-18,5.49197078287983e-20,0.09169856122143268,0.13391215617045948,0.10538438817151247,0.23999999999999955,0.16,0.52
84,1.1912180805546071e-05,-14.150282700083155,-0.00010947258421888937,3.7910365154117516,8.495117324264922e-05,1.671911888934119e-07,-15.604127883911133,0.000498271721880883,-7.60436487197876,4.6579476475017145e-05,-0.00012590069673024118,0.0005332293221727014,0.00011835377517854795,0.005435599945485592,0.0,1.0,0.00011435018677730113,0.10830143877856734,0.3660878438295405,0.28538438817151246,4.579348812333396e-16,3.0621369109442595e-18,5.49197078287983e-20,0.09169856122143268,0.13391215617045948,0.10538438817151247,0.23999999999999955,0.16,0.52
85,1.2281629057518483e-05,-8.508053337484869,0.00010438040254992937,11.991307245755742,-0.0019105948788246166,1.0164460491068894e-06,-13.799198150634766,0.0012150323018431664,-6.712984561920166,-0.000992872635833919,0.00014604277384933084,0.00013551126176025718,1.6722484360798262e-05,0.0026144000003114343,0.0,1.0,0.00011435018677730113,0.10830143877856734,0.3660878438295405,0.28538438817151246,4.579348812333396e-16,3.0621369109442595e-18,5.49197078287983e-20,0.09169856122143268,0.13391215617045948,0.10538438817151247,0.23999999999999955,0.16,0.52
86,1.2765643898946293e-05,-20.045628034470212,6.640004183605456e-05,10.88160502166177,8.379531048637819e-05,1.1954061562846618e-07,-15.93960952758789,0.00046006275806576014,-7.684147834777832,4.5369604777079076e-05,9.523872722638771e-05,0.0003992082492914051,0.0002397005882812664,0.002587700029835105,0.0,1.0,0.00011435018677730113,0.10830143877856734,0.3660878438295405,0.28538438817151246,4.579348812333396e-16,3.0621369109442595e-18,5.49197078287983e-20,0.09169856122143268,0.13391215617045948,0.10538438817151247,0.23999999999999955,0.16,0.52
87,1.2302344041304518e-05,-11.134621296473606,0.00015420322545770004,7.823130384693295,-0.00017333614461063532,9.859898852937476e-08,-16.132204055786133,0.0004729662905447185,-7.656486511230469,-8.869765588315204e-05,0.0001986767165362835,0.0003152642457280308,5.591961235040799e-05,0.0024726000847294927,0.0,1.0,0.00011435018677730113,0.10830143877856734,0.3660878438295405,0.28538438817151246,4.579348812333396e-16,3.0621369109442595e-18,5.49197078287983e-20,0.09169856122143268,0.13391215617045948,0.10538438817151247,0.23999999999999955,0.16,0.52
88,1.2186081461198902e-05,-8.222557254953765,-0.00013270958480647558,12.611690169690231,3.4338487249272264e-06,4.2613926609647024e-08,-16.971084594726562,0.00026107989833690226,-8.250683784484863,2.322732598258881e-06,-0.00018940569134429097,0.00011321929923724383,2.5483661374892108e-05,0.005501299980096519,0.0,1.0,0.00011435018677730113,0.10830143877856734,0.3660878438295405,0.28538438817151246,4.579348812333396e-16,3.0621369109442595e-18,5.49197078287983e-20,0.09169856122143268,0.13391215617045948,0.10538438817151247,0.23999999999999955,0.16,0.52
89,1.3227512865615914e-05,3.1126629958181384,-0.006,-26.7358110844501,-0.006,1.4538194591295905e-05,-11.138731002807617,0.0056050908751785755,-5.184080123901367,-0.0031175625044852495,-0.0021624325308948755,0.0005179606378078461,0.00013223073619883507,0.002114200033247471,0.0,1.0,0.00011435018677730113,0.10830143877856734,0.3660878438295405,0.28538438817151246,4.579348812333396e-16,3.0621369109442595e-18,5.49197078287983e-20,0.09169856122143268,0.13391215617045948,0.10538438817151247,0.23999999999999955,0.16,0.52
90,1.293165121832257e-05,-0.4543697335223408,0.0003721928446350641,14.766705913680738,-0.0004338997433489048,3.8013740777387284e-07,-14.782732963562012,0.0009188037365674973,-6.992437839508057,-0.0002258484164485708,0.000548461452126503,5.823014726047404e-05,0.0002307576360180974,0.0026369000552222133,0.0,1.0,0.00011435018677730113,0.10830143877856734,0.3660878438295405,0.28538438817151246,4.579348812333396e-16,3.0621369109442595e-18,5.49197078287983e-20,0.09169856122143268,0.13391215617045948,0.10538438817151247,0.23999999999999955,0.16,0.52
91,1.2178151594060783e-05,-10.30184883405262,-0.00013586694374792218,12.417483587948455,-0.00011374139725919916,5.277948389448284e-08,-16.757143020629883,0.000341259699780494,-7.9828667640686035,-5.842257814947516e-05,-0.0001922227966133505,0.00015546588110737503,2.576274891907815e-05,0.005315900081768632,0.0,1.0,0.00011435018677730113,0.10830143877856734,0.3660878438295405,0.28538438817151246,4.579348812333396e-16,3.0621369109442595e-18,5.49197078287983e-20,0.09169856122143268,0.13391215617045948,0.10538438817151247,0.23999999999999955,0.16,0.52
