step,q1,q2,cv,q3,ch,mse,log_mse,mae,log_mae,mu_x,mu_y,sigma_x,sigma_y,xopt_runtime,xopt_error,run,best_mae,learned_d1,learned_d2,learned_d3,learned_d4,learned_d5,learned_d6,error_d1,error_d2,error_d3,error_d4,error_d5,error_d6
25,2.8356290027173187e-06,-2.6445315184881624,-0.0003439768270373854,1.1470454282329398e-06,-0.00036911937539150364,2.132644851826626e-07,-15.360733032226562,0.0007291524671018124,-7.22362756729126,-0.00019060910562984645,-0.00036651347181759775,0.00028607482090592384,5.7984976592706516e-05,0.002613999997265637,0.0,1.0,0.00016519649943802506,0.20000001278810098,0.49999999887916996,0.17999999072245446,0.23999999271271383,0.15999998144028887,0.5199999575873553,1.278810096705385e-08,1.120830039891274e-09,9.27754553736726e-09,7.287286163393247e-09,1.855971112907362e-08,4.241264472959472e-08
26,0.0036675916057677936,-28.499966090910835,-0.0004418909298044717,0.0006812920866108812,0.00045442316401435144,1.0289555802955874e-06,-13.786966323852539,0.0014618260320276022,-6.528069019317627,0.00024157222651410848,-0.00046342751011252403,0.0011846665292978287,0.00032898614881560206,0.0026184000307694077,0.0,1.0,0.00016519649943802506,0.20000001278810098,0.49999999887916996,0.17999999072245446,0.23999999271271383,0.15999998144028887,0.5199999575873553,1.278810096705385e-08,1.120830039891274e-09,9.27754553736726e-09,7.287286163393247e-09,1.855971112907362e-08,4.241264472959472e-08
27,1.4505132335890116e-06,-3.6701205698062394,0.0006229513654639433,-2.412170331452023e-06,-0.0005941134732633009,5.829789415656705e-07,-14.355114936828613,0.0011488446034491062,-6.768998622894287,-0.00030745865660719573,0.0006606627721339464,0.0003196906764060259,4.1755727579584345e-05,0.00489949993789196,0.0,1.0,0.00016519649943802506,0.20000001278810098,0.49999999887916996,0.17999999072245446,0.23999999271271383,0.15999998144028887,0.5199999575873553,1.278810096705385e-08,1.120830039891274e-09,9.27754553736726e-09,7.287286163393247e-09,1.855971112907362e-08,4.241264472959472e-08
28,4.7804695522421285e-06,3.9518474080052006,1.1604676260022904e-06,4.806727603749499e-06,-1.6657485964438202e-05,1.6368197464089462e-08,-17.92792510986328,0.00012950024392921478,-8.951828002929688,-8.259692549472675e-06,-1.9335402612341568e-06,7.389695383608341e-05,0.00016471707203891128,0.0025637999642640352,0.0,1.0,0.00012950024392921478,0.20000001278810098,0.49999999887916996,0.17999999072245446,0.23999999271271383,0.15999998144028887,0.5199999575873553,1.278810096705385e-08,1.120830039891274e-09,9.27754553736726e-09,7.287286163393247e-09,1.855971112907362e-08,4.241264472959472e-08
29,2.7753733620469827e-06,3.506807236261096,1.9845380545518225e-06,6.19015739891201e-07,-8.498394815990577e-06,1.6274652736569806e-08,-17.933656692504883,0.0001275714603252709,-8.96683406829834,-3.95510278394795e-06,-9.244527063856367e-07,8.798099588602781e-05,0.00015740284288767725,0.0028170000296086073,0.0,1.0,0.0001275714603252709,0.20000001278810098,0.49999999887916996,0.17999999072245446,0.23999999271271383,0.15999998144028887,0.5199999575873553,1.278810096705385e-08,1.120830039891274e-09,9.27754553736726e-09,7.287286163393247e-09,1.855971112907362e-08,4.241264472959472e-08
30,3.1777695682434953e-06,2.5831183725343463,-4.9348664757372584e-05,-1.4213887467429234e-06,-5.9831890899323095e-05,2.09784740690111e-08,-17.67976951599121,0.00021548473159782588,-8.442620277404785,-3.051969179068692e-05,-5.516326200449839e-05,0.00011733032442862168,0.00014227323117665946,0.002470899955369532,0.0,1.0,0.0001275714603252709,0.20000001278810098,0.49999999887916996,0.17999999072245446,0.23999999271271383,0.15999998144028887,0.5199999575873553,1.278810096705385e-08,1.120830039891274e-09,9.27754553736726e-09,7.287286163393247e-09,1.855971112907362e-08,4.241264472959472e-08
31,1.8401900872577374e-06,-0.22759024266356928,-5.499754690028767e-05,-1.8783084702404124e-06,-5.6998847792036036e-05,3.066315201749603e-08,-17.300203323364258,0.0002410663291811943,-8.330438613891602,-2.8650931199081242e-05,-6.0326878156047314e-05,0.00020751438569277525,9.666267578722909e-05,0.0025910999393090606,0.0,1.0,0.0001275714603252709,0.20000001278810098,0.49999999887916996,0.17999999072245446,0.23999999271271383,0.15999998144028887,0.5199999575873553,1.278810096705385e-08,1.120830039891274e-09,9.27754553736726e-09,7.287286163393247e-09,1.855971112907362e-08,4.241264472959472e-08
32,2.1814743990134646e-06,2.787513461098513,1.2598606706756046e-05,-1.390014236921255e-06,2.1409466122099848e-06,1.6857155671345936e-08,-17.89849090576172,0.00014046022261027247,-8.870586395263672,1.6776232314441586e-06,1.0563537216512486e-05,0.0001108229553210549,0.0001456151803722605,0.002110400004312396,0.0,1.0,0.0001275714603252709,0.20000001278810098,0.49999999887916996,0.17999999072245446,0.23999999271271383,0.15999998144028887,0.5199999575873553,1.278810096705385e-08,1.120830039891274e-09,9.27754553736726e-09,7.287286163393247e-09,1.855971112907362e-08,4.241264472959472e-08
33,6.769128155046866e-05,11.931850611729082,0.0001258693163014282,-4.044833995349683e-05,0.0003303510678613396,1.0540723849317146e-07,-16.0654354095459,0.0005355111206881702,-7.532289028167725,0.00017109818872995675,0.00012805697042495012,0.00017414729518350214,0.00029856464243493974,0.0022219999227672815,0.0,1.0,0.0001275714603252709,0.20000001278810098,0.49999999887916996,0.17999999072245446,0.23999999271271383,0.15999998144028887,0.5199999575873553,1.278810096705385e-08,1.120830039891274e-09,9.27754553736726e-09,7.287286163393247e-09,1.855971112907362e-08,4.241264472959472e-08
34,1.9651837295908607e-05,-2.383220124689902,2.5259386497741147e-05,0.00016249062197998891,1.4704733983149414e-05,4.117501717360028e-08,-17.005434036254883,0.00020431789744179696,-8.495833396911621,8.941959094954655e-06,2.5539184207445942e-05,0.0002775320899672806,6.214142922544852e-05,0.0020329999970272183,0.0,1.0,0.0001275714603252709,0.20000001278810098,0.49999999887916996,0.17999999072245446,0.23999999271271383,0.15999998144028887,0.5199999575873553,1.278810096705385e-08,1.120830039891274e-09,9.27754553736726e-09,7.287286163393247e-09,1.855971112907362e-08,4.241264472959472e-08
35,0.0001910545957149363,-7.7649505287924745,3.696046704643775e-05,0.0002856225976733901,2.7606374176393147e-05,1.058672012277384e-07,-16.061080932617188,0.000295399921014905,-8.127180099487305,1.6431313270004466e-05,3.9517730328952894e-05,0.00045555003453046083,2.3351720301434398e-05,0.002449599909596145,0.0,1.0,0.0001275714603252709,0.20000001278810098,0.49999999887916996,0.17999999072245446,0.23999999271271383,0.15999998144028887,0.5199999575873553,1.278810096705385e-08,1.120830039891274e-09,9.27754553736726e-09,7.287286163393247e-09,1.855971112907362e-08,4.241264472959472e-08
36,4.264995504798055e-06,1.968289809512784,0.0003996179212916552,-1.310134069671888e-05,-0.00039924724181778203,2.3887545808065624e-07,-15.247323989868164,0.0007633465575054288,-7.177798271179199,-0.0002069296024274081,0.0004218227695673704,0.00013694760855287313,0.0001322407479165122,0.002638299949467182,0.0,1.0,0.0001275714603252709,0.20000001278810098,0.49999999887916996,0.17999999072245446,0.23999999271271383,0.15999998144028887,0.5199999575873553,1.278810096705385e-08,1.120830039891274e-09,9.27754553736726e-09,7.287286163393247e-09,1.855971112907362e-08,4.241264472959472e-08
37,9.142039230113871e-07,-2.892024801671124,7.554850631914448e-05,-1.6030490897934717e-06,-7.844630145604472e-05,5.253975388086474e-08,-16.761695861816406,0.00029263243777677417,-8.136592864990234,-3.942361945519224e-05,7.909462146926671e-05,0.00029417176847346127,5.405661431723274e-05,0.004997999989427626,0.0,1.0,0.0001275714603252709,0.20000001278810098,0.49999999887916996,0.17999999072245446,0.23999999271271383,0.15999998144028887,0.5199999575873553,1.278810096705385e-08,1.120830039891274e-09,9.27754553736726e-09,7.287286163393247e-09,1.855971112907362e-08,4.241264472959472e-08
38,0.00010340014858040263,8.501135237149592,5.114453342049589e-05,-1.1795397822106778e-06,6.857968753864128e-05,3.500247913734711e-08,-17.1678466796875,0.00023985863663256168,-8.335460662841797,3.54389485437423e-05,4.9764057621359825e-05,6.891338853165507e-05,0.00024039787240326405,0.00258089997805655,0.0,1.0,0.0001275714603252709,0.20000001278810098,0.49999999887916996,0.17999999072245446,0.23999999271271383,0.15999998144028887,0.5199999575873553,1.278810096705385e-08,1.120830039891274e-09,9.27754553736726e-09,7.287286163393247e-09,1.855971112907362e-08,4.241264472959472e-08
39,0.00023455876761904534,-16.0845491956542,0.004275649506517939,-0.009441013891636518,-0.004289945520720101,2.58783002209384e-05,-10.562106132507324,0.007214581593871117,-4.9316511154174805,-0.002227447461336851,0.00454220175743103,0.0007402571500279009,0.00014960760017856956,0.0027073000092059374,0.0,1.0,0.0001275714603252709,0.20000001278810098,0.49999999887916996,0.17999999072245446,0.23999999271271383,0.15999998144028887,0.5199999575873553,1.278810096705385e-08,1.120830039891274e-09,9.27754553736726e-09,7.287286163393247e-09,1.855971112907362e-08,4.241264472959472e-08
40,-0.000398319638361187,-29.99999597970502,-3.644633316279315e-06,-7.0720715619181076e-06,8.528013393335484e-06,8.309963277497445e-07,-14.000640869140625,0.0008076151134446263,-7.121425151824951,9.952371328836307e-06,2.3802913347026333e-06,0.0012407231843098998,0.0003498417208902538,0.0054021000396460295,0.0,1.0,0.0001275714603252709,0.20000001278810098,0.49999999887916996,0.17999999072245446,0.23999999271271383,0.15999998144028887,0.5199999575873553,1.278810096705385e-08,1.120830039891274e-09,9.27754553736726e-09,7.287286163393247e-09,1.855971112907362e-08,4.241264472959472e-08
41,3.9599777434658915e-06,5.205209178651063,0.00014987767417325097,8.565038767372559e-06,-0.00015938750720287693,4.8833022958660877e-08,-16.83485984802246,0.00034823367604985833,-7.962636947631836,-8.265279757324606e-05,0.0001556254574097693,3.450965596130118e-05,0.00018540117889642715,0.005467599956318736,0.0,1.0,0.0001275714603252709,0.20000001278810098,0.49999999887916996,0.17999999072245446,0.23999999271271383,0.15999998144028887,0.5199999575873553,1.278810096705385e-08,1.120830039891274e-09,9.27754553736726e-09,7.287286163393247e-09,1.855971112907362e-08,4.241264472959472e-08
42,3.3454823953078104e-05,-14.606573910009667,2.189607678735827e-05,-6.011058588381741e-05,-1.802245424129022e-05,2.4588337055320153e-07,-15.218408584594727,0.0004397476732265204,-7.729309558868408,-6.274119186855387e-06,2.5433211703784764e-05,0.0006885759648866951,0.00012750469613820314,0.002098300028592348,0.0,1.0,0.0001275714603252709,0.20000001278810098,0.49999999887916996,0.17999999072245446,0.23999999271271383,0.15999998144028887,0.5199999575873553,1.278810096705385e-08,1.120830039891274e-09,9.27754553736726e-09,7.287286163393247e-09,1.855971112907362e-08,4.241264472959472e-08
43,-1.0198368622955819e-05,-4.228995430519716,-4.1181299368661904e-05,-3.7388869002119325e-06,-7.113732684175506e-05,6.09269434903581e-08,-16.613590240478516,0.0002654440177138895,-8.23410701751709,-3.54304320353549e-05,-4.44840406998992e-05,0.00033807981526479125,3.297926741652191e-05,0.0024754999903962016,0.0,1.0,0.0001275714603252709,0.20000001278810098,0.49999999887916996,0.17999999072245446,0.23999999271271383,0.15999998144028887,0.5199999575873553,1.278810096705385e-08,1.120830039891274e-09,9.27754553736726e-09,7.287286163393247e-09,1.855971112907362e-08,4.241264472959472e-08
44,1.4461727723168432e-05,-13.179730694322357,0.001994824716874675,-3.313831971599667e-06,-0.001996129329199115,5.777079877589131e-06,-12.061612129211426,0.003528079716488719,-5.64700174331665,-0.0010351053206250072,0.002120289485901594,0.000639360339846462,0.00010600938549032435,0.002662000013515353,0.0,1.0,0.0001275714603252709,0.20000001278810098,0.49999999887916996,0.17999999072245446,0.23999999271271383,0.15999998144028887,0.5199999575873553,1.278810096705385e-08,1.120830039891274e-09,9.27754553736726e-09,7.287286163393247e-09,1.855971112907362e-08,4.241264472959472e-08
45,2.567577667049986e-06,3.017405643321414,4.021503831834359e-06,4.214161699544027e-06,-3.6953862307579493e-06,1.651816461389899e-08,-17.918806076049805,0.00012922033783979714,-8.953991889953613,-1.389355247738422e-06,1.3857468275091378e-06,0.00010351232049288228,0.00014937813102733344,0.0021111000096425414,0.0,1.0,0.0001275714603252709,0.20000001278810098,0.49999999887916996,0.17999999072245446,0.23999999271271383,0.15999998144028887,0.5199999575873553,1.278810096705385e-08,1.120830039891274e-09,9.27754553736726e-09,7.287286163393247e-09,1.855971112907362e-08,4.241264472959472e-08
46,-9.32693011676062e-06,4.578648853672349,0.0007381895635901792,1.9504315573252563e-05,0.0007328482468422754,7.715894412285706e-07,-14.074812889099121,0.0012765895808115602,-6.663563251495361,0.00038139638490974903,0.0007806026260368526,5.413591134129092e-05,0.00017504511924926192,0.0025761000579223037,0.0,1.0,0.0001275714603252709,0.20000001278810098,0.49999999887916996,0.17999999072245446,0.23999999271271383,0.15999998144028887,0.5199999575873553,1.278810096705385e-08,1.120830039891274e-09,9.27754553736726e-09,7.287286163393247e-09,1.855971112907362e-08,4.241264472959472e-08
47,-1.0555038642884166e-06,0.7520188425455318,-4.388323613610092e-07,-3.835392314094265e-06,1.9535051919381325e-06,2.1814161144106947e-08,-17.64070701599121,0.00014875276247039437,-8.813224792480469,1.8658081444300478e-06,-2.6754325972433435e-06,0.000175937864696607,0.00011248516966588795,0.003065599943511188,0.0,1.0,0.0001275714603252709,0.20000001278810098,0.49999999887916996,0.17999999072245446,0.23999999271271383,0.15999998144028887,0.5199999575873553,1.278810096705385e-08,1.120830039891274e-09,9.27754553736726e-09,7.287286163393247e-09,1.855971112907362e-08,4.241264472959472e-08
48,1.075807309740099e-06,-3.082748286282988,-1.7107508710437396e-05,-2.4138783239854658e-06,-4.652710181638449e-05,4.731807479174677e-08,-16.86637306213379,0.00021777485380880535,-8.432048797607422,-2.279824548168108e-05,-1.9250506738899276e-05,0.000300418003462255,5.1034210628131405e-05,0.002579999971203506,0.0,1.0,0.0001275714603252709,0.20000001278810098,0.49999999887916996,0.17999999072245446,0.23999999271271383,0.15999998144028887,0.5199999575873553,1.278810096705385e-08,1.120830039891274e-09,9.27754553736726e-09,7.287286163393247e-09,1.855971112907362e-08,4.241264472959472e-08
49,1.0921776871749915e-05,-0.05065789057103901,8.899993584559712e-05,-1.8471139545044283e-06,8.188564832304996e-05,3.5773958018125995e-08,-17.146045684814453,0.0002867471775971353,-8.156909942626953,4.354394332040101e-05,9.254617179976776e-05,0.0002017993974732235,9.951473475666717e-05,0.0020192000083625317,0.0,1.0,0.0001275714603252709,0.20000001278810098,0.49999999887916996,0.17999999072245446,0.23999999271271383,0.15999998144028887,0.5199999575873553,1.278810096705385e-08,1.120830039891274e-09,9.27754553736726e-09,7.287286163393247e-09,1.855971112907362e-08,4.241264472959472e-08
50,7.695829761603813e-05,-7.780687745323245,-9.452253509434473e-05,1.1728991993920242e-06,9.770405850536068e-05,1.1710822889199335e-07,-15.960166931152344,0.00039284100057557225,-7.842105388641357,5.288448664941825e-05,-0.00010011297126766294,0.0004560932284221053,2.359386235184502e-05,0.002612799988128245,0.0,1.0,0.0001275714603252709,0.20000001278810098,0.49999999887916996,0.17999999072245446,0.23999999271271383,0.15999998144028887,0.5199999575873553,1.278810096705385e-08,1.120830039891274e-09,9.27754553736726e-09,7.287286163393247e-09,1.855971112907362e-08,4.241264472959472e-08
51,0.00020238054152416,-8.744566824817161,0.0001852291338114276,-0.0006654045358725843,0.0001953648622030378,1.697267464351171e-07,-15.589076042175293,0.0005644754273816943,-7.479613780975342,0.00010381008905824274,0.00019725349557120353,0.0004884795635007322,3.8344060158124194e-05,0.0024621000047773123,0.0,1.0,0.0001275714603252709,0.20000001278810098,0.49999999887916996,0.17999999072245446,0.23999999271271383,0.15999998144028887,0.5199999575873553,1.278810096705385e-08,1.120830039891274e-09,9.27754553736726e-09,7.287286163393247e-09,1.855971112907362e-08,4.241264472959472e-08
52,-0.00017988239677379407,-6.4875863194904415,-0.003225460335830765,-0.0003089627666155413,-0.0031810746516095258,1.4549379557138309e-05,-11.137962341308594,0.005287085194140673,-5.242488384246826,-0.001652269740588963,-0.003425509901717305,0.00041291743400506675,5.693363164027687e-06,0.0025279000401496887,0.0,1.0,0.0001275714603252709,0.20000001278810098,0.49999999887916996,0.17999999072245446,0.23999999271271383,0.15999998144028887,0.5199999575873553,1.278810096705385e-08,1.120830039891274e-09,9.27754553736726e-09,7.287286163393247e-09,1.855971112907362e-08,4.241264472959472e-08
53,1.5871015627714744e-07,-0.9084894437052506,0.0006780784467008603,-1.1560818259522007e-05,0.0006756406117180678,6.703182862111134e-07,-14.215513229370117,0.0012284512631595135,-6.702001094818115,0.00035241819568909705,0.0007184003479778767,0.0002295528829563409,8.571267244406044e-05,0.005380999995395541,0.0,1.0,0.0001275714603252709,0.20000001278810098,0.49999999887916996,0.17999999072245446,0.23999999271271383,0.15999998144028887,0.5199999575873553,1.278810096705385e-08,1.120830039891274e-09,9.27754553736726e-09,7.287286163393247e-09,1.855971112907362e-08,4.241264472959472e-08
54,3.2390499036971726e-06,9.057763589111161,6.313304521817055e-06,1.967335668549498e-06,-1.0995147717563745e-06,3.490243472015209e-08,-17.17070960998535,0.0001707804185571149,-8.675131797790527,-8.696970326127484e-07,1.9817775864794385e-06,8.608994539827108e-05,0.00024976793793030083,0.004216899978928268,0.0,1.0,0.0001275714603252709,0.20000001278810098,0.49999999887916996,0.17999999072245446,0.23999999271271383,0.15999998144028887,0.5199999575873553,1.278810096705385e-08,1.120830039891274e-09,9.27754553736726e-09,7.287286163393247e-09,1.855971112907362e-08,4.241264472959472e-08
55,1.8278077167835537e-06,-3.6035496518837418,5.349730440138891e-05,-2.6482859937526252e-06,4.600119724113166e-05,5.5088058559249475e-08,-16.714332580566406,0.0002614288532640785,-8.249348640441895,2.539138040447142e-05,5.5883250752231106e-05,0.0003175036108586937,4.2804844269994646e-05,0.0025881000328809023,0.0,1.0,0.0001275714603252709,0.20000001278810098,0.49999999887916996,0.17999999072245446,0.23999999271271383,0.15999998144028887,0.5199999575873553,1.278810096705385e-08,1.120830039891274e-09,9.27754553736726e-09,7.287286163393247e-09,1.855971112907362e-08,4.241264472959472e-08
56,1.4370715214511179e-05,2.907890015743277,-1.6162731074737646e-05,-4.691472706311063e-05,-2.3816336541350164e-05,1.7155292297843516e-08,-17.880958557128906,0.0001591434411238879,-8.745704650878906,-1.1836966223199852e-05,-2.0017050701426342e-05,0.00010699401900637895,0.0001475847966503352,0.0025852000107988715,0.0,1.0,0.0001275714603252709,0.20000001278810098,0.49999999887916996,0.17999999072245446,0.23999999271271383,0.15999998144028887,0.5199999575873553,1.278810096705385e-08,1.120830039891274e-09,9.27754553736726e-09,7.287286163393247e-09,1.855971112907362e-08,4.241264472959472e-08
57,-4.43497053276515e-06,1.1795445739258683,-0.0003593359302324553,-4.448858397325047e-06,-0.0003357028767905909,1.9790171279510105e-07,-15.435495376586914,0.0006985371583141387,-7.266522407531738,-0.00017377574113197625,-0.00038395103183574975,0.00016220539691857994,0.00011941541015403345,0.00248030002694577,0.0,1.0,0.0001275714603252709,0.20000001278810098,0.49999999887916996,0.17999999072245446,0.23999999271271383,0.15999998144028887,0.5199999575873553,1.278810096705385e-08,1.120830039891274e-09,9.27754553736726e-09,7.287286163393247e-09,1.855971112907362e-08,4.241264472959472e-08
58,-5.080805103999298e-07,8.79367526713689,6.803696560074792e-06,2.321090050501193e-05,-7.049111210538407e-06,3.315012619964364e-08,-17.222219467163086,0.00016814238915685564,-8.690699577331543,-3.927704710804392e-06,2.5840340640570503e-06,7.794344855938107e-05,0.0002453178749419749,0.0032999999821186066,0.0,1.0,0.0001275714603252709,0.20000001278810098,0.49999999887916996,0.17999999072245446,0.23999999271271383,0.15999998144028887,0.5199999575873553,1.278810096705385e-08,1.120830039891274e-09,9.27754553736726e-09,7.287286163393247e-09,1.855971112907362e-08,4.241264472959472e-08
59,-1.2648657221283965e-05,6.241941218029093,-0.0001856120771229303,-3.4159142412328305e-05,0.00018695343050070056,7.039780314244126e-08,-16.46910285949707,0.0004021486092824489,-7.818688869476318,9.730178135214373e-05,-0.00020097945525776595,5.130393219587859e-06,0.0002026043803198263,0.002441899967379868,0.0,1.0,0.0001275714603252709,0.20000001278810098,0.49999999887916996,0.17999999072245446,0.23999999271271383,0.15999998144028887,0.5199999575873553,1.278810096705385e-08,1.120830039891274e-09,9.27754553736726e-09,7.287286163393247e-09,1.855971112907362e-08,4.241264472959472e-08
60,-8.039319384920644e-05,-12.03071750938936,0.002196093921730018,5.2389283131509777e-05,-0.001336410239826172,6.10933784628287e-06,-12.005692481994629,0.003370228921994567,-5.692774772644043,-0.0006922241882421076,0.0023337213788181543,0.0005999723798595369,8.859464287525043e-05,0.0026535000652074814,0.0,1.0,0.0001275714603252709,0.20000001278810098,0.49999999887916996,0.17999999072245446,0.23999999271271383,0.15999998144028887,0.5199999575873553,1.278810096705385e-08,1.120830039891274e-09,9.27754553736726e-09,7.287286163393247e-09,1.855971112907362e-08,4.241264472959472e-08
61,0.0032818969411322436,-16.4735994263286,-0.001662244860491612,-0.0007147348813899133,-0.0016589851322479834,4.140805685892701e-06,-12.394619941711426,0.003076171735301614,-5.784069538116455,-0.0008592912927269936,-0.001762580475769937,0.0007532074232585728,0.00015539208834525198,0.00209349999204278,0.0,1.0,0.0001275714603252709,0.20000001278810098,0.49999999887916996,0.17999999072245446,0.23999999271271383,0.15999998144028887,0.5199999575873553,1.278810096705385e-08,1.120830039891274e-09,9.27754553736726e-09,7.287286163393247e-09,1.855971112907362e-08,4.241264472959472e-08
62,-0.0004903380964730653,1.0067737185768046,-0.002345343778752648,-1.6748194877840047e-06,0.0023170661833808288,7.689804988331161e-06,-11.775614738464355,0.0038409156259149313,-5.562044620513916,0.001205688575282693,-0.0024930399376899004,0.00016777325072325766,0.00011660088057396933,0.005345099954865873,0.0,1.0,0.0001275714603252709,0.20000001278810098,0.49999999887916996,0.17999999072245446,0.23999999271271383,0.15999998144028887,0.5199999575873553,1.278810096705385e-08,1.120830039891274e-09,9.27754553736726e-09,7.287286163393247e-09,1.855971112907362e-08,4.241264472959472e-08
63,1.2708617627274607e-05,-2.6292105209554064,0.0014849611530303231,-4.285303256030437e-05,-0.0014395800122159815,3.0840399176668143e-06,-12.68927001953125,0.0024949642829596996,-5.993480682373047,-0.000747250800486654,0.001575812348164618,0.0002855742641258985,5.8228255511494353e-05,0.0020821000216528773,0.0,1.0,0.0001275714603252709,0.20000001278810098,0.49999999887916996,0.17999999072245446,0.23999999271271383,0.15999998144028887,0.5199999575873553,1.278810096705385e-08,1.120830039891274e-09,9.27754553736726e-09,7.287286163393247e-09,1.855971112907362e-08,4.241264472959472e-08
64,-0.0007969766159384358,-11.529642254461988,0.000405209471331876,-0.00033272176601359486,-0.0004040038718336208,4.025421276310226e-07,-14.725465774536133,0.0009710566373541951,-6.9371256828308105,-0.00020744759240187705,0.0004316556442063302,0.0005829273723065853,8.097946556517854e-05,0.005380999995395541,0.0,1.0,0.0001275714603252709,0.20000001278810098,0.49999999887916996,0.17999999072245446,0.23999999271271383,0.15999998144028887,0.5199999575873553,1.278810096705385e-08,1.120830039891274e-09,9.27754553736726e-09,7.287286163393247e-09,1.855971112907362e-08,4.241264472959472e-08
65,1.7467758047670634e-06,-1.2223286881830326,-7.06001307118263e-05,-2.003577892783614e-06,7.3639407503266e-05,3.9413336594407156e-08,-17.049161911010742,0.00027623341884464025,-8.19426441192627,3.942225521313958e-05,-7.660383562324569e-05,0.0002397352218395099,8.067941962508485e-05,0.002036400022916496,0.0,1.0,0.0001275714603252709,0.20000001278810098,0.49999999887916996,0.17999999072245446,0.23999999271271383,0.15999998144028887,0.5199999575873553,1.278810096705385e-08,1.120830039891274e-09,9.27754553736726e-09,7.287286163393247e-09,1.855971112907362e-08,4.241264472959472e-08
66,9.798454064202699e-05,0.24453209702167783,9.723366749552739e-05,0.001330105427367415,8.950320401856791e-05,3.6413688064840244e-08,-17.128320693969727,0.0002969402412418276,-8.121979713439941,4.74631815450266e-05,0.00010120643128175288,0.00019224804418627173,0.00010429321264382452,0.002090799971483648,0.0,1.0,0.0001275714603252709,0.20000001278810098,0.49999999887916996,0.17999999072245446,0.23999999271271383,0.15999998144028887,0.5199999575873553,1.278810096705385e-08,1.120830039891274e-09,9.27754553736726e-09,7.287286163393247e-09,1.855971112907362e-08,4.241264472959472e-08
67,4.4978209053845843e-07,-1.0508842063676798,-1.6988056037753235e-05,-2.009759912559549e-06,1.982442261075841e-05,3.141717996868465e-08,-17.275911331176758,0.00018993165576830506,-8.568846702575684,1.1414062100811861e-05,-1.97182125702966e-05,0.00023417080228682607,8.342794899363071e-05,0.005345300072804093,0.0,1.0,0.0001275714603252709,0.20000001278810098,0.49999999887916996,0.17999999072245446,0.23999999271271383,0.15999998144028887,0.5199999575873553,1.278810096705385e-08,1.120830039891274e-09,9.27754553736726e-09,7.287286163393247e-09,1.855971112907362e-08,4.241264472959472e-08
68,1.6138779019329974e-05,2.660328962068907,9.743309430455711e-05,-8.371220934084926e-05,-0.0002916128385872897,4.985659174394641e-08,-16.814115524291992,0.00038095557829365134,-7.872828006744385,-0.0001510565634816885,0.00010069563722936437,0.00011487198935355991,0.00014353472215589136,0.0024413999635726213,0.0,1.0,0.0001275714603252709,0.20000001278810098,0.49999999887916996,0.17999999072245446,0.23999999271271383,0.15999998144028887,0.5199999575873553,1.278810096705385e-08,1.120830039891274e-09,9.27754553736726e-09,7.287286163393247e-09,1.855971112907362e-08,4.241264472959472e-08
69,1.6390201468359808e-06,-2.759839958670713,-8.04600545809399e-05,-2.1872706840257635e-06,8.637790832003302e-05,5.3226433038844334e-08,-16.74871063232422,0.0003058909787796438,-8.092281341552734,4.6265999117167667e-05,-8.66250047693029e-05,0.00028984606615267694,5.6153858167817816e-05,0.002624599961563945,0.0,1.0,0.0001275714603252709,0.20000001278810098,0.49999999887916996,0.17999999072245446,0.23999999271271383,0.15999998144028887,0.5199999575873553,1.278810096705385e-08,1.120830039891274e-09,9.27754553736726e-09,7.287286163393247e-09,1.855971112907362e-08,4.241264472959472e-08
70,-3.4164937994684747e-06,-0.10455242731558877,-1.2013197490489045e-05,-7.593761915039231e-06,-1.8587616079773592e-05,2.5871882414207903e-08,-17.470109939575195,0.00017450121231377125,-8.653578758239746,-8.694520147400908e-06,-1.4713830751134083e-05,0.0002035403304034844,9.86453887890093e-05,0.0053718999261036515,0.0,1.0,0.0001275714603252709,0.20000001278810098,0.49999999887916996,0.17999999072245446,0.23999999271271383,0.15999998144028887,0.5199999575873553,1.278810096705385e-08,1.120830039891274e-09,9.27754553736726e-09,7.287286163393247e-09,1.855971112907362e-08,4.241264472959472e-08
71,5.270795335238676e-07,2.8628857102988428,0.00017171270683720452,-5.627803427118649e-06,-0.0001930027939516484,5.884924902943567e-08,-16.648286819458008,0.000406964507419616,-7.806784629821777,-9.980764298234135e-05,0.0001795200805645436,0.00010842522169696167,0.00014684830966871232,0.0026591999921947718,0.0,1.0,0.0001275714603252709,0.20000001278810098,0.49999999887916996,0.17999999072245446,0.23999999271271383,0.15999998144028887,0.5199999575873553,1.278810096705385e-08,1.120830039891274e-09,9.27754553736726e-09,7.287286163393247e-09,1.855971112907362e-08,4.241264472959472e-08
72,-1.0460446446955313e-05,-21.773507111945076,0.00367253662750495,-6.811309662476998e-06,2.2572875669643625e-05,1.571391840116121e-05,-11.06096363067627,0.0045072827488183975,-5.4020609855651855,1.5941001038299873e-05,0.003904348472133279,0.0009407812613062561,0.00023320468608289957,0.0022080999333411455,0.0,1.0,0.0001275714603252709,0.20000001278810098,0.49999999887916996,0.17999999072245446,0.23999999271271383,0.15999998144028887,0.5199999575873553,1.278810096705385e-08,1.120830039891274e-09,9.27754553736726e-09,7.287286163393247e-09,1.855971112907362e-08,4.241264472959472e-08
